id	user	nice	system	idle	cpu_jiffy_user	cpu_jiffy_kernel	cpu_jiffy_user_childs	cpu_jiffy_kernel_childs	iowait	irq	softirq	tot_intrpt	cntx	tot_process	minor_fault	minor_fault_childs	major_fault	major_fault_childs	no_threads	virtual_mem_size	resident_mem_size	total_cpu	duration	R*duration	G*duration	B*duration	lseek	rt_sigtimedwait	uname	kill	epoll_create	umask	send	writev	fchmod	getpid	epoll_wait	read	getgid32	cacheflush	gettid	fsync	geteuid32	recvfrom	sched_get_priority_max	sendto	clock_gettime	inotify_init	connect	getsockname	close	flock	getegid32	rt_sigprocmask	inotify_add_watch	access	sigaltstack	munmap	socketpair	setpgid	getcwd	symlink	getpeername	sigaction	setsockopt	socket	sendmsg	epoll_ctl	chmod	brk	poll	open	select	unlink	sigprocmask	getsockopt	getpriority	recv	nanosleep	mkdir	set_tls	rmdir	dup	mprotect	listen	fork	fchown32	getuid32	sched_yield	statfs64	gettimeofday	mremap	fcntl64	execve	msync	wait4	chdir	madvise	getrusage	sched_setscheduler	ftruncate	rename	getdents64	accept	readv	prctl	pipe	sched_getparam	rt_sigreturn	write	setpriority	recvmsg	getrlimit	stat	restart_syscall	clone	sched_getscheduler	ioctl	readlink	clock_nanosleep	bind	futex	mmap2	utimes	energy	
79	8424.8	0.8	450.6	17295.8	7903.4	157.6	0.0	0.0	71.2	0.2	5.0	55434.0	63552.0	255.6	33193.0	0.0	58.2	0.0	21.2	545977139.2	20047.4	8061.0	114	13224	12996	12426	62.2	0.0	1.0	0.0	4.0	26.0	0.0	23.6	0.0	4440.6	7873.8	1884.4	4.0	20700.6	1099.4	39.4	4.0	111.0	0.0	40.2	26165.6	0.0	12.0	22.6	138.2	0.0	4.0	0.0	0.0	8.8	0.0	165.2	2.0	0.0	0.0	0.0	0.0	0.0	36.6	35.6	0.0	319.4	3.4	0.0	0.0	109.2	0.0	6.0	1137.2	22.6	43.8	0.0	1538.6	3.4	15.4	0.0	10.0	3708.6	0.0	0.0	13.0	4329.8	7.6	1.0	19334.4	3.0	264.2	0.0	0.0	0.0	0.0	93.0	0.0	0.0	5.0	0.0	4.0	0.0	0.0	8.8	4.0	0.0	0.0	2554.4	11.6	0.0	0.0	138.0	1.0	15.2	0.0	728.2	0.0	0.0	1.0	8492.0	508.0	0.0	155.246617684	
80	12272.7142857	0.571428571429	4862.42857143	33191.2857143	8424.71428571	1315.71428571	0.0	0.0	33.2857142857	8.71428571429	0.142857142857	614379.142857	1170746.71429	449.428571429	30266.0	0.0	2.28571428571	0.0	19.1428571429	541816539.429	22227.5714286	9740.42857143	237	7347	9243	10428	62.0	0.0	0.0	0.0	2.6	0.0	0.0	53.4	1.0	82863.8	51464.4	13476.4	2.0	3506.4	55146.6	4.6	2.0	27702.0	0.0	169.0	213852.8	0.0	1.0	2.0	94.6	0.0	2.0	0.0	0.0	18.2	0.0	325.2	0.0	0.0	0.0	0.0	0.0	10.0	6.6	2.0	0.0	7.2	7.0	0.0	1.0	74.4	0.0	2.4	711.0	2.0	64.4	0.0	35554.8	3.8	23.2	0.0	11.6	3810.8	0.0	0.0	0.0	27735.2	4.2	0.0	695174.0	5.0	25.8	0.0	0.0	0.0	0.0	167.4	0.0	0.0	0.0	1.8	0.0	0.0	0.0	21.4	2.6	0.0	0.0	10137.4	17.0	0.0	1.0	96.8	1.2	23.2	0.0	133924.6	0.0	0.0	1.0	52504.0	1149.8	0.0	345.527399469	
81	2527.57142857	1.28571428571	1183.0	15976.8571429	1476.28571429	221.285714286	0.0	0.0	29.2857142857	3.14285714286	0.285714285714	160340.571429	280993.571429	330.857142857	18038.4285714	0.0	0.714285714286	0.0	18.5714285714	491426377.143	7943.14285714	1697.57142857	82	4346	4264	5002	23.8	0.0	0.0	0.0	1.0	0.0	0.0	59.4	0.0	4752.0	13230.8	4509.4	0.0	2814.0	251.4	0.0	0.0	4475.6	0.0	28.2	16861.2	0.0	0.0	0.0	214.6	0.0	0.0	0.0	0.0	5.6	0.0	509.4	0.0	0.0	0.0	0.0	0.0	0.0	2.8	0.0	0.0	5.0	1.0	0.0	0.0	27.2	0.0	0.0	2225.2	0.0	55.8	0.0	1711.8	1.0	172.4	0.0	183.2	6667.6	0.0	0.0	0.0	4523.0	2.0	0.0	5408.8	4.2	9.4	0.0	0.0	0.0	0.0	81.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.0	1.0	0.0	0.0	4434.6	171.0	0.0	0.0	18.6	1.0	172.4	0.0	20648.2	0.0	0.0	0.0	17568.4	577.6	0.0	89.1503338044	
82	582.0	1.5	377.0	15326.25	93.25	38.0	0.0	0.0	58.5	0.0	0.25	24349.5	44319.0	140.75	12866.5	0.0	59.5	0.0	16.0	502899712.0	9854.75	131.25	66	12012	11946	11748	47.0	0.0	0.0	0.0	3.0	14.0	0.0	32.0	0.0	464.2	344.2	169.0	2.0	625.0	230.8	22.2	2.0	107.0	0.0	39.0	1562.4	0.0	3.8	4.6	103.8	0.0	2.0	0.0	0.0	28.4	0.0	89.6	1.0	0.0	0.0	0.0	0.0	0.0	17.4	4.6	0.0	26.8	9.4	0.0	0.0	59.2	0.0	7.2	646.4	0.0	84.2	0.0	11.2	2.0	10.8	0.0	26.2	1363.0	0.0	0.0	7.0	269.4	5.6	1.0	270.0	1.0	96.8	0.0	0.0	0.0	0.0	26.6	0.0	0.0	0.0	7.2	2.0	0.0	0.0	8.0	3.0	0.0	0.0	373.4	10.4	0.0	0.0	159.4	1.0	10.8	0.0	885.4	0.0	0.0	3.2	2894.0	238.0	0.0	64.8741247984	
83	1676.75	1408.0	1047.0	25418.75	2195.5	330.75	0.0	0.0	60.5	0.75	3.0	85673.5	173533.75	362.5	29746.5	0.0	1.75	0.0	28.0	533281792.0	15351.75	2526.25	133	21546	22477	23009	81.6	0.0	0.0	0.0	2.4	8.4	0.0	243.8	1.6	3803.6	5218.8	2130.8	1.2	7650.0	234.6	10.0	1.2	2621.8	0.0	150.0	34035.4	0.0	24.0	24.6	148.6	0.0	1.2	0.0	0.0	9.0	0.0	903.4	0.6	0.0	0.0	0.0	0.0	0.0	25.6	23.6	0.0	15.0	2.0	0.0	0.0	66.4	0.0	0.6	4726.6	5.0	109.0	0.0	139.0	2.0	24.2	0.0	40.4	17200.2	0.0	0.0	4.2	3630.2	19.2	0.6	554.0	2.2	72.2	0.0	0.0	0.0	0.0	290.2	0.0	0.0	0.0	0.0	1.2	0.0	0.0	14.8	2.4	0.0	0.0	13745.4	28.0	0.0	0.0	84.4	1.2	24.2	0.0	17278.8	0.0	23.4	12.4	80355.8	1687.4	0.0	157.620830993	
84	1256.16666667	107.166666667	658.5	20485.1666667	837.666666667	196.333333333	0.0	0.0	346.833333333	0.333333333333	4.83333333333	48675.1666667	81088.3333333	214.5	38253.5	0.0	31.3333333333	0.0	26.0	562356906.667	23583.8333333	1034.0	98	15680	15974	16072	186.2	0.0	0.0	0.0	0.0	198.8	0.0	115.2	3.8	1402.2	1607.0	1781.2	0.0	5869.6	280.0	217.2	0.0	649.6	0.0	67.2	9727.2	0.0	31.2	42.4	487.2	0.0	0.0	0.0	0.0	222.0	0.0	491.8	0.0	0.0	0.0	0.0	0.0	0.0	72.8	32.2	0.0	7.0	86.2	0.0	0.0	394.6	75.4	73.8	3645.4	1914.2	87.8	0.0	33.6	4.4	28.6	0.0	17.2	13590.8	0.0	0.0	99.4	1163.8	6.6	1.0	1016.0	2.8	920.4	0.0	0.0	0.0	0.0	186.2	0.0	0.0	0.0	71.0	4.0	0.0	0.0	20.4	21.2	0.0	0.0	1793.4	38.0	0.0	0.0	1029.6	0.8	28.6	0.0	8502.2	0.0	2.4	21.2	20933.2	1093.4	0.0	103.20550196	
85	5602.71428571	0.857142857143	1415.0	16835.4285714	4018.71428571	250.142857143	37.8571428571	5.28571428571	143.714285714	4.28571428571	0.285714285714	136913.0	353570.0	334.857142857	22424.2857143	4997.42857143	0.571428571429	0.0	19.4285714286	519073206.857	8778.42857143	4312.0	104	10088	8840	7904	222.4	0.0	3.0	0.0	0.0	374.8	0.0	356.8	3.0	617.0	153.0	783.4	0.0	3268.4	527.8	92.8	0.0	72.8	0.0	62.8	12142.0	0.0	17.8	7.6	604.0	4.2	0.0	0.0	0.0	198.0	0.0	642.8	0.0	1.8	0.0	0.0	0.0	12.6	10.8	28.4	0.0	2.0	5.4	34.2	0.0	548.8	6.0	4.2	1828.6	13.6	58.8	0.0	68.6	2.6	24.6	0.0	78.6	7773.2	0.0	1.8	187.4	126.2	5.6	1.0	1190.2	4.8	1422.8	1.8	1.8	2.0	0.0	159.2	0.0	0.0	0.0	0.0	4.0	0.0	0.0	22.6	0.0	0.0	0.0	449.2	21.6	0.0	0.0	1186.4	0.4	22.8	0.0	27598.6	0.0	0.0	13.6	40921.8	936.8	0.0	186.792606024	
86	1260.14285714	0.428571428571	606.285714286	44598.5714286	423.857142857	51.8571428571	0.0	0.0	178.285714286	0.714285714286	0.0	45190.5714286	61396.1428571	329.142857143	10522.8571429	0.0	0.0	0.0	9.42857142857	488574976.0	8578.0	475.714285714	217	43617	40579	9331	83.4	0.0	0.0	0.0	0.0	14.0	0.0	21.2	0.0	595.6	958.8	415.8	0.0	530.4	91.8	15.0	0.0	312.2	0.0	98.4	3903.0	0.0	0.0	0.0	40.6	0.4	0.0	0.0	0.0	8.4	0.0	31.8	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	4.0	0.0	0.0	32.6	0.0	0.0	408.8	0.0	24.8	0.0	3.2	2.2	3.2	0.0	6.0	1212.2	0.0	0.0	7.0	542.0	0.6	1.0	81.8	1.0	73.2	0.0	0.0	0.0	0.0	28.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8	0.0	0.0	0.0	1402.0	2.8	0.0	0.0	64.0	0.8	3.2	0.0	1643.8	0.0	0.0	0.0	2195.2	134.6	0.0	194.422091733	
87	1482.8	36.2	985.4	50544.6	21.4	10.4	0.0	0.0	148.8	0.6	0.2	67172.2	124977.4	392.8	6149.0	0.0	0.0	0.0	13.0	488461926.4	7351.4	31.8	250	20000	22500	24750	36.2	0.0	0.0	0.0	1.0	93.2	0.0	33.4	0.0	211.2	84.6	235.4	0.0	498.2	174.0	55.2	0.0	21.8	0.0	9.0	807.8	0.0	3.0	6.0	203.6	0.0	0.0	0.0	0.0	46.4	0.0	72.6	0.0	0.0	0.0	0.0	0.0	0.0	10.0	17.0	0.0	4.0	6.6	0.0	3.0	181.6	0.0	1.0	422.2	15.0	49.6	0.0	19.8	8.2	18.0	0.0	7.0	1172.4	0.0	0.0	46.6	88.2	1.8	0.0	573.0	0.8	384.4	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	1.2	22.0	0.0	0.0	18.0	1.0	0.0	0.0	5758.2	22.6	0.0	0.0	366.0	0.8	18.0	0.0	533.0	0.0	0.0	3.0	2348.2	201.4	0.0	186.383819578	
88	737.0	50.8571428571	422.857142857	27070.8571429	298.857142857	68.1428571429	0.0	0.0	195.857142857	0.142857142857	0.571428571429	31618.0	46009.8571429	208.571428571	15037.7142857	0.0	0.571428571429	0.0	13.0	498597302.857	13132.8571429	367.0	127	26416	11176	2413	70.2	0.0	0.0	0.0	1.0	130.0	0.0	71.0	1.6	390.6	440.6	460.2	0.0	2562.8	133.6	59.2	0.0	173.0	0.0	62.8	2880.8	0.0	4.8	8.0	336.2	0.4	0.0	0.0	0.0	70.6	0.0	368.4	0.0	0.0	0.0	0.0	0.0	0.0	11.8	7.8	0.0	4.2	20.4	0.0	3.0	319.8	12.8	13.6	1662.2	865.0	37.2	0.0	44.6	3.8	13.4	0.0	6.8	5660.8	0.0	0.0	65.0	309.0	2.0	3.0	5528.0	1.4	566.8	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	15.0	27.6	0.0	0.0	11.0	5.0	0.0	0.0	591.6	17.0	0.0	0.0	517.2	0.0	13.4	0.0	2760.6	0.0	0.0	4.0	10793.0	926.2	0.0	109.962043247	
