id	user	nice	system	idle	cpu_jiffy_user	cpu_jiffy_kernel	cpu_jiffy_user_childs	cpu_jiffy_kernel_childs	iowait	irq	softirq	tot_intrpt	cntx	tot_process	minor_fault	minor_fault_childs	major_fault	major_fault_childs	no_threads	virtual_mem_size	resident_mem_size	total_cpu	duration	R*duration	G*duration	B*duration	lseek	rt_sigtimedwait	uname	kill	epoll_create	umask	send	writev	fchmod	getpid	epoll_wait	read	getgid32	cacheflush	gettid	fsync	geteuid32	recvfrom	sched_get_priority_max	sendto	clock_gettime	inotify_init	connect	getsockname	close	flock	getegid32	rt_sigprocmask	inotify_add_watch	access	sigaltstack	munmap	socketpair	setpgid	getcwd	symlink	getpeername	sigaction	setsockopt	socket	sendmsg	epoll_ctl	chmod	brk	poll	open	select	unlink	sigprocmask	getsockopt	getpriority	recv	nanosleep	mkdir	set_tls	rmdir	dup	mprotect	listen	fork	fchown32	getuid32	sched_yield	statfs64	gettimeofday	mremap	fcntl64	execve	msync	wait4	chdir	madvise	getrusage	sched_setscheduler	ftruncate	rename	getdents64	accept	readv	prctl	pipe	sched_getparam	rt_sigreturn	write	setpriority	recvmsg	getrlimit	stat	restart_syscall	clone	sched_getscheduler	ioctl	readlink	clock_nanosleep	bind	futex	mmap2	utimes	energy	
1	2878.33333333	1.25	1808.58333333	13765.5833333	1214.75	233.333333333	0.0	0.416666666667	118.083333333	1.91666666667	0.666666666667	137839.166667	251324.25	653.333333333	19444.4166667	320.5	15.5833333333	0.0	24.3333333333	521553920.0	13289.4166667	1448.5	77	3234	3311	4158	346.083333333	0.0	0.0	2.0	5.0	24.0	0.0	54.8333333333	3.0	7701.25	15004.6666667	4023.91666667	4.0	5032.08333333	155.583333333	36.0	4.0	7504.08333333	0.0	20.0	26956.5	1.0	1.0	1.0	271.416666667	3.25	4.0	0.0	31.0	30.5	0.0	331.333333333	2.0	0.0	0.0	0.0	0.0	20.4166666667	6.0	3.0	0.0	16.8333333333	5.91666666667	18.0	0.0	184.333333333	0.0833333333333	6.0	1313.66666667	1.0	50.0833333333	0.0	145.916666667	5.16666666667	34.75	0.0	14.75	5998.08333333	0.0	3.91666666667	12.0	7618.25	6.66666666667	1.0	438.583333333	9.0	227.083333333	2.91666666667	0.0	4823.83333333	0.0	55.5	0.0	0.0	3.0	0.0	20.0	0.0	0.0	21.75	18.3333333333	0.0	0.0	3978.58333333	25.8333333333	0.0	1.91666666667	237.916666667	1.0	31.8333333333	0.0	23313.6666667	0.0	0.0	1.0	11032.4166667	897.0	2.08333333333	101.30537185	
2	13028.25	35.4166666667	2271.41666667	19844.0	12054.5833333	495.0	0.916666666667	2.08333333333	102.166666667	1.75	2.58333333333	140438.25	305060.75	289.5	278436.666667	1604.5	15.8333333333	0.0	24.6666666667	534909269.333	23826.25	12552.5833333	161	4669	15939	6118	142.75	0.0	0.0	0.0	4.0	61.3333333333	0.0	724.5	2.0	1970.83333333	2753.41666667	9396.0	4.0	6527.83333333	648.333333333	111.583333334	4.0	96.0	0.0	89.0	48116.75	0.0	3.41666666667	7.25	195.916666667	2.25	4.0	0.0	0.0	36.75	0.0	766.833333333	2.0	1.0	0.0	0.0	0.0	7.0	11.75	10.75	0.0	71.6666666667	5.83333333333	13.0	0.916666666667	203.75	2.91666666667	25.6666666667	3521.91666667	2218.83333333	432.166666667	0.0	381.0	6.83333333333	47.4166666667	0.0	10.0	5693.16666667	0.0	1.0	30.6666666667	1779.0	16.5	1.0	7279.41666667	2.75	549.0	1.0	1.0	1.0	0.0	1478.5	0.0	0.0	4.83333333333	0.0	2.0	0.0	0.0	41.3333333333	4.91666666667	0.0	0.0	1930.33333333	58.9166666667	0.0	0.0	289.833333334	1.08333333333	46.4166666667	0.0	33620.6666667	0.0	0.0	1.91666666667	24128.9166667	1354.16666667	0.0	284.813904009	
3	1920.25	626.666666667	1862.0	8679.83333333	1467.91666667	524.333333333	0.666666666667	1.91666666667	4004.66666667	1.33333333333	1.0	189207.0	310234.583333	248.416666667	22081.75	1521.16666667	8.66666666667	0.0	29.0	539325781.333	15941.8333333	1994.83333333	70	3780	4970	5530	33.0	0.0	0.0	0.0	0.0	8924.5	0.0	32.4166666667	1.0	3509.58333333	4103.16666667	14749.75	0.0	2326.33333333	40.4166666667	4619.66666667	0.0	3505.58333333	0.0	54.0	44217.6666667	0.0	0.0	0.0	6081.08333333	0.0	0.0	0.0	0.0	3543.0	0.0	128.333333333	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	655.416666667	0.0	0.0	6074.08333333	0.0	0.0	1286.83333333	0.0	19.4166666667	0.0	11.25	1.0	4.75	0.0	8.0	4861.08333333	0.0	0.0	4462.25	3476.91666667	0.5	1.0	22036.4166667	9.5	34415.0833333	0.0	0.0	0.0	0.0	196.083333333	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.16666666667	0.0	0.0	0.0	19593.8333334	3.16666666667	0.0	0.0	24411.5833333	1.0	4.75	0.0	22922.0	0.0	5.33333333333	0.0	10635.3333333	511.5	0.0	113.262923813	
4	975.416666667	20.9166666667	630.083333333	20234.4166667	343.083333333	118.333333333	0.0	0.0	185.75	0.583333333333	5.58333333333	48712.25	77034.9166667	212.75	20239.8333333	0.0	2.25	0.0	17.4166666667	523010730.667	17109.4166667	461.416666667	95	16340	17480	17575	157.083333333	0.0	0.0	0.0	0.0	0.0	0.0	1290.83333333	2.0	846.833333333	913.666666667	4483.58333333	0.0	2765.91666667	230.5	29.0	7.0	345.25	0.0	32.0	5848.0	0.0	3.0	4.0	205.75	0.0	0.0	0.0	0.0	243.166666667	0.0	342.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	3.0	0.0	8.0	2.0	0.0	1.0	172.833333333	6.08333333333	17.0	1779.75	8.0	50.5	0.0	7.91666666667	5.08333333333	15.6666666667	0.0	17.0	6215.16666667	0.0	0.0	0.0	606.666666667	1.08333333333	0.0	60.0833333333	2.0	253.833333333	0.0	0.0	0.0	0.0	45.1666666667	0.0	0.0	0.0	0.0	18.0	0.0	0.0	10.25	2.0	0.0	0.0	9586.41666667	18.25	0.0	0.0	381.916666667	0.0833333333333	15.6666666667	0.0	4518.0	0.0	8.58333333333	2.0	9826.16666667	885.833333333	0.0	107.645199647	
5	10633.9090909	52.0909090909	2259.81818182	30343.3636364	9520.09090909	733.181818182	0.636363636364	2.0	183.090909091	4.18181818182	5.27272727273	264839.636364	571475.272727	333.909090909	48024.8181818	1519.63636364	3.0	0.0	24.2727272727	578283706.182	26004.0	10255.9090909	202	33936	35350	34946	257.5	0.0	1.0	0.0	3.83333333333	97.0	0.0	243.666666667	4.0	15207.6666667	22338.25	10042.25	4.0	34560.0833333	1074.08333333	154.0	4.0	4310.25	0.0	71.3333333333	95682.5	0.0	12.0	23.0833333333	308.25	2.0	4.0	0.0	0.0	45.9166666667	0.0	872.416666667	2.0	1.0	0.0	0.0	0.0	7.0	34.0833333333	33.0833333333	0.0	219.083333333	10.0	13.0	3.0	304.916666667	7.41666666667	33.5	2517.25	8134.25	79.4166666667	0.0	1722.08333333	5.91666666667	30.5	0.0	14.0	7780.75	0.0	1.0	48.5	14884.0	16.5	1.0	47084.8333333	3.5	848.583333333	1.0	1.0	1.0	0.0	171.916666667	0.0	0.0	5.0	0.0	2.0	0.0	0.0	19.5833333333	6.83333333333	0.0	0.0	11687.0	50.8333333333	0.0	0.0	437.083333333	1.08333333333	29.5	0.0	56654.25	0.0	2.75	4.0	51175.25	2027.16666667	0.0	300.679169383	
6	14566.0833333	223.0	6702.83333333	30453.75	11461.4166667	1983.0	0.75	1.83333333333	225.0	9.83333333333	15.3333333333	511366.5	1069367.0	473.916666667	219236.75	1518.66666667	10.3333333333	0.0	27.9166666667	581000192.0	34353.3333333	13447.0	246	32964	34440	37146	170.0	0.0	0.0833333333333	0.0	4.0	110.166666667	0.0	242.083333333	2.08333333333	18793.1666667	25752.0833333	10153.0	4.0	89666.5833333	2578.66666667	154.333333333	4.0	2790.08333333	0.0	108.0	132770.166667	0.0	24.25	47.5	404.916666667	2.16666666667	4.0	0.0	0.0	74.8333333333	0.0	1128.75	2.0	1.0	0.0	0.0	0.0	7.0	59.4166666667	57.4166666667	0.0	331.833333333	9.0	13.0	13.3333333333	317.583333333	32.0833333333	29.1666666667	2960.66666667	35823.1666667	126.75	0.0	6165.83333333	6.0	43.3333333333	0.0	59.1666666667	10290.5	0.0	1.0	55.0833333333	17805.0833333	33.1666666667	1.0	64741.6666667	3.08333333333	1066.75	1.0	1.0	1.0	0.0	441.25	0.0	0.0	5.0	0.0	2.0	0.0	0.0	36.3333333333	18.0833333333	0.0	0.0	11395.3333333	92.0	0.0	0.0	555.25	1.16666666667	42.3333333333	0.0	105079.916667	0.0	0.0	15.3333333333	59735.3333333	2114.16666667	0.0	431.669841436	
7	4260.0	17.0833333333	3875.75	36316.3333333	2509.16666667	593.666666667	0.0	0.0	92.8333333333	13.5	1.16666666667	227775.333333	589314.166667	283.25	13795.0	0.0	1.25	0.0	14.5833333333	507486549.333	13535.0	3102.83333333	207	10557	21321	27324	34.4615384616	0.0	0.0	0.0	2.0	30.0	0.0	53.1538461538	2.0	9819.0	12965.4615385	9872.84615385	0.0	2123.76923077	129.692307692	19.9230769231	0.0	9660.84615385	0.0	125.153846154	119171.692308	0.0	6.61538461538	13.9230769231	150.846153846	0.153846153846	0.0	0.0	0.0	48.6153846154	0.0	229.769230769	0.0	0.0	0.0	0.0	0.0	0.0	22.1538461538	16.0769230769	0.0	6.0	8.84615384615	0.0	7.46153846154	120.538461538	16.3076923077	8.30769230769	1370.69230769	719.461538462	31.0769230769	0.0	17.0769230769	13.0	21.9230769231	0.0	9.30769230769	4755.53846154	0.0	0.0	15.0	9709.38461538	5.07692307692	1.0	261.461538462	2.84615384615	196.076923077	0.0	0.0	0.0	0.0	42.1538461538	0.0	0.0	0.0	4.07692307692	56.4615384615	0.0	0.0	18.7692307692	7.38461538462	0.0	0.0	12888.2307692	23.8461538462	0.0	0.0	216.307692308	1.0	21.9230769231	0.0	74902.9230769	0.0	0.0	7.46153846154	8892.69230769	770.615384615	0.0	251.491079288	
8	961.166666667	1.83333333333	436.0	30198.6666667	484.583333333	85.8333333333	0.0	0.0	65.25	0.333333333333	0.0	34448.0	48040.25	218.083333333	21548.1666667	0.0	30.9166666667	0.0	19.75	542261248.0	17304.75	570.416666667	143	25025	25168	25597	77.8333333333	0.0833333333333	1.0	0.0	4.08333333333	24.0	0.0	41.3333333333	3.0	978.166666667	1297.58333333	527.0	4.0	4430.41666667	214.75	35.0	4.0	176.333333333	0.0	63.0833333333	4823.91666667	0.0	4.0	1.0	116.833333333	0.333333333333	4.0	0.0	0.0	13.8333333333	0.0	791.5	2.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	0.0	11.0833333333	3.16666666667	0.0	0.0	104.166666667	2.0	7.0	1562.5	2.0	33.0833333333	0.0	365.833333333	5.33333333333	18.0	0.0	17.0	1141.91666667	1.0	0.0	12.0	796.916666667	7.83333333333	1.0	2310.75	1.08333333333	196.5	0.0	0.0	0.0	0.0	27.4166666667	0.0	0.0	3.0	0.0	2.0	0.0833333333333	0.0	11.25	4.08333333333	0.0	0.0	625.916666667	14.0833333333	0.0833333333333	0.0	107.416666667	1.08333333333	17.8333333333	0.0	5324.0	0.0	0.0	4.0	5828.0	1908.91666667	0.0	131.295410174	
9	1150.08333333	0.833333333333	639.75	45453.6666667	283.0	57.0	0.0	0.0	47.25	0.416666666667	0.0833333333333	53168.0	81390.5	324.75	12319.0	0.0	0.333333333333	0.0	9.08333333333	492125184.0	12425.0833333	340.0	221	35139	35581	35581	37.6666666667	0.0	0.0	0.0	0.0	0.0	0.0	27.75	2.0	694.75	1047.5	573.5	0.0	1507.41666667	68.75	0.0	0.0	570.833333333	0.0	138.0	6843.41666667	0.0	0.0	0.0	44.5	0.166666666667	0.0	0.0	0.0	5.66666666667	0.0	131.416666667	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	35.5	0.0	1.0	1054.58333333	0.0	20.25	0.0	7.5	0.0	3.16666666667	0.0	7.0	3161.08333333	0.0	0.0	0.0	652.083333333	0.0833333333333	0.0	0.25	1.0	8.16666666667	0.0	0.0	0.0	0.0	36.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.166666666667	0.0	0.0	0.0	812.833333333	0.166666666667	0.0	0.0	16.5	1.08333333333	3.16666666667	0.0	4388.91666667	0.0	0.0	0.0	5468.41666667	522.0	0.0	194.297626203	
10	1041.91666667	1.08333333333	496.833333333	27058.3333333	343.666666667	38.1666666667	0.0	0.0	43.75	0.25	0.0	36140.25	57631.8333333	242.333333333	13184.25	0.0	3.66666666667	0.0	14.5833333333	485624490.667	9978.33333333	381.833333333	128	22784	23040	23424	35.0	0.0833333333333	0.0	0.0	0.0	0.0	0.0	22.4166666667	0.0	621.083333333	913.333333333	281.583333333	0.0	772.166666667	142.25	1.0	0.0	271.166666667	0.0	57.0	3892.58333333	0.0	0.0	0.0	54.3333333333	0.0	0.0	0.0	0.0	1.0	0.0	66.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	14.0	2.0	0.0	0.0	26.3333333333	0.0	0.0	665.0	0.0	43.5	0.0	3.75	1.0	10.0	0.0	16.0	1659.58333333	0.0	0.0	0.0	514.5	1.91666666667	0.0	1.0	1.0	12.0	0.0	0.0	0.0	0.0	18.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	510.083333333	9.0	0.0	0.0	8.33333333333	1.08333333333	10.0	0.0	1814.33333333	0.0	0.0	0.0	2944.0	113.333333333	0.0	118.530609132	
