id	user	nice	system	idle	cpu_jiffy_user	cpu_jiffy_kernel	cpu_jiffy_user_childs	cpu_jiffy_kernel_childs	iowait	irq	softirq	tot_intrpt	cntx	tot_process	minor_fault	minor_fault_childs	major_fault	major_fault_childs	no_threads	virtual_mem_size	resident_mem_size	total_cpu	duration	R*duration	G*duration	B*duration	lseek	rt_sigtimedwait	uname	kill	epoll_create	umask	send	writev	fchmod	getpid	epoll_wait	read	getgid32	cacheflush	gettid	fsync	geteuid32	recvfrom	sched_get_priority_max	sendto	clock_gettime	inotify_init	connect	getsockname	close	flock	getegid32	rt_sigprocmask	inotify_add_watch	access	sigaltstack	munmap	socketpair	setpgid	getcwd	symlink	getpeername	sigaction	setsockopt	socket	sendmsg	epoll_ctl	chmod	brk	poll	open	select	unlink	sigprocmask	getsockopt	getpriority	recv	nanosleep	mkdir	set_tls	rmdir	dup	mprotect	listen	fork	fchown32	getuid32	sched_yield	statfs64	gettimeofday	mremap	fcntl64	execve	msync	wait4	chdir	madvise	getrusage	sched_setscheduler	ftruncate	rename	getdents64	accept	readv	prctl	pipe	sched_getparam	rt_sigreturn	write	setpriority	recvmsg	getrlimit	stat	restart_syscall	clone	sched_getscheduler	ioctl	readlink	clock_nanosleep	bind	futex	mmap2	utimes	energy	
1	722.833333333	1.0	491.083333333	30983.5	93.5	41.6666666667	0.0	0.0	52.0833333333	0.0	0.0	38573.0833333	59784.4166667	242.416666667	13923.1666667	0.0	0.0	0.0	10.3333333333	492061013.333	14473.4166667	135.166666667	146	24674	25258	19564	33.8	0.1	0.0	0.0	0.0	0.0	0.0	21.3	2.0	386.3	409.5	199.5	0.0	745.5	135.2	0.0	0.0	184.0	0.0	76.4	2139.6	0.0	0.0	0.0	74.4	0.2	0.0	0.0	0.0	5.8	0.0	288.4	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	11.0	0.0	0.0	0.0	33.7	0.0	1.0	567.2	0.0	42.5	0.0	5.3	0.1	6.8	0.0	23.4	1644.0	0.0	0.0	0.0	276.1	1.5	0.0	1.3	1.0	12.2	0.0	0.0	0.0	0.0	19.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	314.7	2.0	0.0	0.0	18.6	1.0	6.8	0.0	2730.5	0.0	0.0	0.0	2934.4	675.2	0.0	185.495385132	
2	367.5	0.666666666667	243.166666667	14590.4166667	34.9166666667	15.0	0.0	0.0	45.75	0.0	0.0	15090.5	19901.8333333	150.5	7732.16666667	0.0	0.5	0.0	9.0	487803904.0	10201.1666667	49.9166666667	61	8906	10126	9882	13.0	0.0	0.0	0.0	0.0	0.0	0.0	18.1	1.0	54.2	62.6	60.3	0.0	25.3	23.0	0.0	0.0	28.0	0.0	24.0	280.1	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	5.0	0.0	82.4	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	22.0	0.0	0.0	105.0	0.0	15.4	0.0	4.5	0.0	2.0	0.0	4.0	86.6	0.0	0.0	0.0	34.3	0.6	0.0	0.3	1.0	7.0	0.0	0.0	0.0	0.0	26.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	45.0	0.1	0.0	0.0	14.6	1.0	2.0	0.0	713.8	0.0	0.9	0.0	260.3	359.0	0.0	54.5615163718	
3	641.583333333	1.08333333333	367.833333333	28060.25	57.9166666667	27.8333333333	0.0	0.0	36.5833333333	0.166666666667	0.0	23389.8333333	32684.8333333	238.333333333	9508.58333333	0.0	0.333333333333	0.0	9.16666666667	488986282.667	10679.9166667	85.75	130	15730	18330	18850	13.0	0.0	0.0	0.0	0.0	0.0	0.0	17.4	1.0	193.4	215.8	124.5	0.0	339.7	66.6	0.0	0.0	98.4	0.0	59.0	1022.8	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	5.0	0.0	191.7	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	22.0	0.0	0.0	298.7	0.0	27.5	0.0	3.8	0.0	3.4	0.0	13.0	767.7	0.0	0.0	0.0	138.6	0.3	0.0	1.0	1.0	9.0	0.0	0.0	0.0	0.0	16.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	152.7	0.7	0.0	0.0	16.4	1.0	3.4	0.0	1654.8	0.0	1.2	0.0	1542.6	501.2	0.0	111.187274195	
4	975.833333333	1.08333333333	488.0	29628.1666667	325.833333333	42.4166666667	0.0	0.0	29.4166666667	0.333333333333	0.166666666667	36380.0833333	55102.1666667	243.583333333	11472.6666667	0.0	0.0	0.0	9.25	479962794.667	7151.16666667	368.25	140	4060	4060	3920	47.0	0.111111111111	0.0	0.0	0.0	0.0	0.0	11.7777777778	0.0	551.111111111	958.222222222	310.777777777	0.0	874.555555556	60.5555555556	0.666666666667	0.0	286.111111111	0.0	48.0	4197.55555556	0.0	0.0	0.0	53.7777777778	0.0	0.0	0.0	0.0	1.33333333333	0.0	81.8888888889	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	1.0	0.0	0.0	31.7777777778	0.0	0.333333333333	831.111111111	0.0	23.7777777778	0.0	4.55555555556	0.333333333333	3.44444444444	0.0	13.0	1807.88888889	0.0	0.0	0.0	503.777777778	1.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	39.7777777778	0.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	2.22222222222	0.0	0.0	0.0	520.333333333	2.22222222222	0.0	0.0	5.77777777777	1.0	3.44444444444	0.0	1869.55555556	0.0	0.0	0.0	3237.88888889	125.0	0.0	105.053912951	
5	447.166666667	1.0	277.583333333	19464.5833333	63.3333333333	21.5833333333	0.0	0.0	40.75	0.166666666667	0.0	21196.0833333	30229.5	151.083333333	8044.16666667	0.0	1.83333333333	0.0	10.25	493356714.667	10064.0833333	84.9166666667	86	15222	15738	13932	57.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	1.0	131.0	121.0	99.8888888889	0.0	745.0	62.0	0.555555555556	0.0	49.3333333333	0.0	22.0	737.555555556	0.0	0.0	0.0	55.5555555556	0.0	0.0	0.0	0.0	9.66666666667	0.0	102.777777778	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	3.77777777778	0.0	0.0	49.0	0.0	0.0	639.555555556	0.0	18.3333333333	0.0	5.77777777778	0.777777777778	4.66666666667	0.0	6.0	1619.11111111	0.0	0.0	0.0	90.5555555556	0.222222222222	0.0	11.6666666667	1.11111111111	8.0	0.0	0.0	0.0	0.0	15.4444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.66666666667	0.0	0.0	0.0	94.8888888889	2.66666666667	0.0	0.0	32.8888888889	1.0	4.66666666667	0.0	913.555555556	0.0	0.0	0.0	2904.0	548.666666667	0.0	77.4467901367	
6	730.166666667	0.916666666667	428.583333333	30417.5833333	179.416666667	56.5	0.0	0.0	39.6666666667	0.5	0.0	30534.0833333	47156.8333333	223.083333333	16640.1666667	0.0	3.16666666667	0.0	10.6666666667	497408341.333	14278.6666667	235.916666667	142	23998	23288	23288	33.0	0.2	0.0	0.0	0.0	0.0	0.0	35.1	4.0	366.6	407.5	261.3	0.0	1328.1	110.3	0.0	0.0	197.3	0.0	48.0	2607.8	0.0	0.0	0.0	70.6	0.0	0.0	0.0	0.0	5.0	0.0	394.5	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	10.0	0.0	0.0	0.0	35.6	0.0	3.0	1071.6	0.0	30.0	0.0	6.7	0.0	9.4	0.0	20.0	2977.9	0.0	0.0	0.0	272.8	0.2	0.0	1.1	1.0	11.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	306.7	2.2	0.0	0.0	16.6	1.0	9.4	0.0	3632.1	0.0	4.2	0.0	5008.7	881.9	0.0	129.24530084	
7	442.25	0.666666666667	308.833333333	22423.3333333	30.3333333333	9.33333333333	0.0	0.0	64.0	0.0833333333333	0.0	25859.9166667	35554.9166667	167.666666667	7862.91666667	0.0	0.0	0.0	10.0	477874858.667	6671.66666667	39.6666666667	101	19998	19392	18887	23.8	0.0	0.0	0.0	0.0	0.0	0.0	5.3	0.0	83.1	90.5	48.8	0.0	79.5	34.0	0.0	0.0	43.4	0.0	28.0	421.7	0.0	0.0	0.0	25.2	0.2	0.0	0.0	0.0	1.7	0.0	27.3	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	19.3	0.0	0.0	139.9	0.0	10.3	0.0	2.6	0.0	0.1	0.0	5.0	173.3	0.0	0.0	0.0	61.3	0.1	0.0	0.3	1.9	6.2	0.0	0.0	0.0	0.0	23.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	63.9	0.1	0.0	0.0	4.2	1.0	0.1	0.0	244.4	0.0	0.0	0.0	424.6	43.5	0.0	92.2872097452	
8	1297.63636364	1.18181818182	811.454545455	39114.6363636	150.636363636	33.7272727273	0.0	0.0	75.4545454545	0.636363636364	0.0	64608.4545455	104909.454545	316.727272727	12648.2727273	0.0	0.909090909091	0.0	9.90909090909	483090804.364	7391.36363636	184.363636364	191	11651	11078	10696	48.6	0.1	0.0	0.0	0.0	38.0	0.0	16.1	0.0	484.1	520.4	252.1	0.0	642.9	168.4	20.0	0.0	186.4	0.0	67.0	2613.5	0.0	0.0	0.0	129.4	0.4	0.0	0.0	0.0	17.6	0.0	91.6	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	29.0	0.0	0.0	0.0	62.1	0.0	0.0	662.5	0.0	66.1	0.0	1.2	0.0	3.8	0.0	37.1	1386.2	0.0	0.0	19.0	344.8	1.2	1.0	124.4	1.3	175.4	0.0	0.0	0.0	0.0	8.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1	0.0	0.0	0.0	509.9	2.1	0.0	0.0	113.7	1.0	3.8	0.0	1492.9	0.0	1.5	0.0	2440.9	148.8	0.0	156.58987791	
9	708.454545455	1.18181818182	444.636363636	31120.4545455	64.0909090909	29.3636363636	0.0	0.0	20.1818181818	0.545454545455	0.0	34341.7272727	51942.0	239.363636364	8043.36363636	0.0	0.181818181818	0.0	9.72727272727	489167778.909	9950.54545455	93.4545454545	146	6132	6278	6132	13.0	0.0909090909091	0.0	0.0	0.0	0.0	0.0	16.0	1.0	338.545454545	391.181818182	186.0	0.0	299.818181818	103.090909091	0.0	0.0	187.363636364	0.0	64.0	2082.72727273	0.0	0.0	0.0	67.1818181818	0.0	0.0	0.0	0.0	5.0	0.0	304.909090909	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	12.0	0.0	0.0	0.0	22.1818181818	0.0	0.0	274.727272727	0.0	37.0909090909	0.0	2.81818181818	0.0	4.63636363636	0.0	25.0	689.909090909	0.0	0.0	0.0	250.0	1.0	0.0	0.0	1.0	12.0	0.0	0.0	0.0	0.0	8.54545454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.909090909091	0.0	0.0	0.0	320.272727273	0.909090909091	0.0	0.0	14.9090909091	1.09090909091	4.63636363636	0.0	2775.63636364	0.0	1.09090909091	0.0	1370.27272727	604.545454545	0.0	110.86133671	
10	1469.75	0.583333333333	886.416666667	43225.1666667	365.0	97.9166666667	0.0	0.0	52.8333333333	0.333333333333	0.0	72908.0833333	111430.666667	303.583333333	49579.5833333	0.0	8.16666666667	0.0	10.0	486158336.0	9577.66666667	462.916666667	212	34344	34980	34768	33.0	0.1	0.0	0.0	0.0	0.0	0.0	64.5	0.0	721.5	715.1	269.5	0.0	454.6	254.7	0.0	0.0	239.9	0.0	130.0	2827.1	0.0	0.0	0.0	139.7	0.0	0.0	0.0	0.0	1.0	0.0	124.8	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	20.0	0.0	0.0	0.0	27.7	0.0	0.0	392.3	0.0	193.1	0.0	8.0	0.0	4.5	0.0	58.0	964.8	0.0	0.0	0.0	539.1	3.0	0.0	9.3	1.0	15.0	0.0	0.0	0.0	0.0	54.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	727.3	1.8	0.0	0.0	25.3	1.0	4.5	0.0	1695.4	0.0	0.0	0.0	1960.0	183.9	0.0	202.223697367	
