id	user	nice	system	idle	cpu_jiffy_user	cpu_jiffy_kernel	cpu_jiffy_user_childs	cpu_jiffy_kernel_childs	iowait	irq	softirq	tot_intrpt	cntx	tot_process	minor_fault	minor_fault_childs	major_fault	major_fault_childs	no_threads	virtual_mem_size	resident_mem_size	total_cpu	duration	R*duration	G*duration	B*duration	lseek	rt_sigtimedwait	uname	kill	epoll_create	umask	send	writev	fchmod	getpid	epoll_wait	read	getgid32	cacheflush	gettid	fsync	geteuid32	recvfrom	sched_get_priority_max	sendto	clock_gettime	inotify_init	connect	getsockname	close	flock	getegid32	rt_sigprocmask	inotify_add_watch	access	sigaltstack	munmap	socketpair	setpgid	getcwd	symlink	getpeername	sigaction	setsockopt	socket	sendmsg	epoll_ctl	chmod	brk	poll	open	select	unlink	sigprocmask	getsockopt	getpriority	recv	nanosleep	mkdir	set_tls	rmdir	dup	mprotect	listen	fork	fchown32	getuid32	sched_yield	statfs64	gettimeofday	mremap	fcntl64	execve	msync	wait4	chdir	madvise	getrusage	sched_setscheduler	ftruncate	rename	getdents64	accept	readv	prctl	pipe	sched_getparam	rt_sigreturn	write	setpriority	recvmsg	getrlimit	stat	restart_syscall	clone	sched_getscheduler	ioctl	readlink	clock_nanosleep	bind	futex	mmap2	utimes	energy	
1	8582.58333333	0.5	2711.16666667	23511.75	6606.91666667	359.666666667	0.0	0.0	105.416666667	3.75	0.75	273716.25	524430.833333	250.5	10394.8333333	0.0	0.416666666667	0.0	12.6666666667	484150954.667	7723.83333333	6966.58333333	159	3816	4293	3657	40.0	0.0	0.0	0.0	1.0	55.5	0.0	72.4166666667	0.0	219.833333333	132.166666667	226.0	0.0	774.916666667	183.666666667	28.8333333333	0.0	99.6666666667	0.0	76.0	33661.1666667	0.0	6.0	14.0	104.25	0.0	0.0	0.0	0.0	30.0	0.0	86.1666666667	0.0	0.0	0.0	0.0	0.0	0.0	16.0	13.0	0.0	3.0	7.58333333333	0.0	7.0	70.5833333333	0.0	2.0	533.416666667	14.0	41.4166666667	0.0	13511.0833333	2.5	17.3333333333	0.0	14.0	1760.33333333	0.0	0.0	27.75	62.6666666667	1.75	0.666666666667	186.166666667	5.0	254.0	0.0	0.0	0.0	0.0	92.4166666667	0.0	0.0	0.0	2.0	0.0	0.0	0.0	15.75	1.0	0.0	0.0	1687.41666667	16.75	0.0	0.0	195.416666667	1.0	17.3333333333	0.0	48218.4166667	0.0	0.0	7.0	16895.5833333	111.25	0.0	229.155767425	
2	10347.0909091	0.272727272727	6005.18181818	17396.9090909	9995.18181818	5802.63636364	0.0	0.0	78.9090909091	0.272727272727	0.0909090909091	47470.4545455	53297.4545455	182.454545455	10366.4545455	0.0	0.0	0.0	13.4545454545	487441128.727	8452.18181818	15797.8181818	154	30800	30800	30646	19.1666666667	0.583333333333	0.0	0.0	2.75	13.3333333333	0.0	20.0	0.0	149824.5	299519.5	75.3333333334	0.0	500.25	59.0833333333	14.6666666667	0.0	16.5833333333	0.0	9.75	450154.666667	0.0	0.0	0.0	46.5	0.0	0.0	0.0	0.0	7.25	0.0	29.4166666667	0.0	0.0	0.0	0.0	0.0	4.66666666667	1.66666666667	0.0	0.0	4.91666666667	4.75	0.0	0.0	45.0	0.0	1.33333333333	393.916666667	0.0	23.9166666667	0.0	3.33333333333	2.5	4.66666666667	0.0	3.83333333333	1096.08333333	0.0	0.0	6.66666666667	149795.083333	0.416666666667	0.833333333333	54.6666666667	0.833333333333	70.75	0.0	0.0	0.0	0.0	11.5833333333	0.0	0.0	0.0	1.33333333333	2.16666666667	0.0	0.0	4.58333333333	2.75	5.91666666667	2.33333333333	67.75	6.5	0.0	0.0	56.3333333333	0.0	4.66666666667	5.91666666667	167.0	0.0	0.0	0.0	1718.75	57.25	0.0	278.946503258	
3	1708.5	15.9166666667	692.916666667	39223.9166667	1181.66666667	248.416666667	0.833333333333	1.83333333333	192.083333333	0.333333333333	1.5	58897.25	77676.6666667	249.75	27839.75	1518.58333333	71.4166666667	0.0	19.0833333333	537132714.667	19390.1666667	1432.75	194	34726	33950	34338	363.0	0.0833333333333	0.0	0.0	3.0	58.6666666667	0.0	141.25	3.83333333333	3033.0	5143.25	1420.0	3.66666666667	14503.4166667	319.166666667	105.833333333	3.66666666667	369.333333333	0.0	83.0	18127.6666667	0.0	2.0	5.58333333333	286.583333333	2.0	3.66666666667	0.0	0.0	27.0833333333	0.0	2296.83333333	1.83333333333	1.0	0.0	0.0	0.0	7.0	8.58333333333	7.41666666667	0.0	50.3333333333	1.58333333333	13.0	1.0	303.833333333	3.0	26.3333333333	2579.91666667	470.583333333	33.3333333333	0.0	820.25	3.16666666667	17.5833333333	0.0	14.0	3406.58333333	0.0	1.0	29.3333333333	2872.25	7.83333333333	0.75	7808.0	1.16666666667	516.083333333	1.0	1.0	1.0	0.0	57.75	0.0	0.0	5.0	0.0	2.0	0.0	0.0	9.66666666667	4.0	0.0	0.0	2364.83333334	16.3333333333	0.0	0.0	267.916666667	1.0	16.4166666667	0.0	16115.8333333	0.0	0.0	1.83333333333	17611.3333333	3161.33333333	0.0	182.673813041	
4	681.416666667	90.6666666667	344.416666667	23926.0833333	379.666666667	65.0833333333	0.0	0.0	75.0833333333	0.333333333333	0.0833333333333	32933.5	49931.9166667	173.666666667	21282.6666667	0.0	28.5	0.0	20.3333333333	537330005.333	18696.5	444.75	109	21691	21255	19729	85.3333333333	0.0	0.0	0.0	4.0	14.0	0.0	36.0	1.0	506.25	617.333333333	277.0	4.0	5854.25	133.666666667	25.75	4.0	65.1666666667	0.0	29.0	1824.75	0.0	0.0	0.0	78.3333333333	0.333333333333	4.0	0.0	0.0	25.3333333333	0.0	206.5	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	9.0	14.3333333333	0.0	0.0	78.0	0.0	10.0	1150.25	0.0	35.3333333333	0.0	296.416666667	3.5	18.4166666667	0.0	7.0	4857.75	0.0	0.0	7.0	426.25	7.33333333333	1.0	1300.33333333	1.08333333333	95.3333333333	0.0	0.0	0.0	0.0	35.5	0.0	0.0	0.0	10.0	8.0	0.0	0.0	14.6666666667	4.0	0.0	0.0	304.833333333	22.3333333333	0.0	0.0	102.166666667	1.0	18.4166666667	0.0	4279.5	0.0	1.58333333333	1.0	7359.83333333	739.416666667	0.0	100.507808991	
5	1369.5	139.25	741.583333333	24926.6666667	812.0	244.833333333	0.0	0.0	71.0833333333	0.416666666667	1.0	67548.75	119783.25	251.916666667	19407.9166667	0.0	14.75	0.0	21.8333333333	522240341.333	14768.0833333	1056.83333333	120	20280	19560	18480	40.0	0.0	1.0	0.0	4.0	77.6666666667	0.0	134.833333333	2.41666666667	35061.1666667	47087.9166667	1378.16666667	4.0	4195.5	291.416666667	68.5833333333	4.0	977.333333333	0.0	45.1666666667	94120.3333333	0.0	7.75	12.0	334.166666667	0.0	4.0	0.0	0.0	55.8333333333	0.0	587.25	2.0	0.0	0.0	0.0	0.0	0.0	19.75	49.75	0.0	31.0	12.75	0.0	3.0	224.333333333	6.58333333333	10.0	2247.66666667	46.0	71.5	0.0	5998.66666667	6.0	26.5833333333	0.0	38.0	8130.58333333	0.0	0.0	38.8333333333	34835.9166667	9.0	4.0	140036.5	2.75	454.916666667	0.0	0.0	0.0	0.0	109.5	0.0	0.0	4.0	2.58333333333	82.0	0.0	0.0	17.0	6.0	0.0	0.0	1842.33333333	21.8333333333	0.0	0.0	485.916666666	1.0	26.5833333333	0.0	10386.8333333	0.0	2.33333333333	6.0	37301.8333333	1159.33333333	0.0	121.912694397	
6	3574.83333333	44.4166666667	977.0	16170.8333333	2951.08333333	454.5	27.0833333333	3.75	470.916666667	0.25	4.66666666667	70480.8333333	125323.0	241.833333333	119937.166667	3208.66666667	8.66666666667	0.0	35.9166666667	603524778.667	37512.0833333	3436.41666667	91	11830	13741	14651	301.916666667	0.0	1.0	0.0	5.0	560.333333333	0.0	251.916666667	3.0	2038.75	2553.16666667	2654.0	4.0	82423.4166667	334.25	316.666666667	4.0	1189.83333333	0.0	30.0	21376.3333333	0.0	12.3333333333	15.1666666667	684.75	2.0	4.0	0.0	0.0	265.75	0.0	1161.33333333	2.0	1.0	0.0	0.0	0.0	7.0	54.5	18.5	0.0	64.5	42.3333333333	16.0	2.0	630.0	39.1666666667	10.1666666667	3291.08333333	4626.16666667	127.833333333	0.0	5605.41666667	14.6666666667	51.4166666667	1.0	35.5	13354.4166667	0.0	1.0	280.166666667	1799.75	14.5	4.0	8476.58333333	2.66666666667	2283.33333333	1.0	1.0	1.0	0.0	173.416666667	0.0	0.0	3.0	13.1666666667	12.5	0.0	0.0	41.0	12.0	0.0	0.0	4784.0	51.8333333333	0.0	0.0	1733.08333333	0.0833333333333	50.3333333333	0.0	11223.4166667	0.0	6.0	8.0	26363.25	2544.0	1.0	126.851027107	
7	17427.0833333	1.66666666667	4624.75	33825.3333333	14503.4166667	1518.91666667	0.0	0.0	112.666666667	4.08333333333	1.91666666667	652458.916667	1219573.0	490.333333333	38947.0	0.0	18.25	0.0	24.5	556367530.667	19182.4166667	16022.3333333	265	28620	34715	39220	1131.83333333	0.0	1.0	0.0	6.0	24.0	0.0	455.916666667	2.58333333333	26642.0833333	35354.1666667	11645.0	4.0	10404.9166667	102590.666667	56.6666666667	9.0	7634.75	1.0	131.0	249854.416667	0.0	12.1666666667	21.5	284.166666667	0.0833333333333	4.0	0.0	0.0	392.0	0.0	545.75	2.0	0.0	0.0	0.0	0.0	29.0	30.6666666667	29.6666666667	0.0	58.8333333333	6.66666666667	0.0	6.0	260.083333333	8.5	11.5833333333	2598.08333333	430.5	46.3333333333	0.0	25647.0833333	14.6666666667	32.75	1.0	14.0	8078.41666667	0.0	0.0	12.0	20049.0	52.4166666667	1.0	23482.4166667	7.91666666667	323.5	0.0	0.0	0.0	0.0	311.416666667	0.0	0.0	4.75	0.0	4.0	0.0	0.0	23.8333333333	8.0	0.0	0.0	11163.8333334	26.8333333333	0.0	0.0	391.25	1.0	32.75	0.0	75853.5	0.0	1.33333333333	8.0	142706.833333	2049.25	0.0	429.506237135	
8	1242.16666667	15.0833333333	696.75	27453.6666667	438.0	104.666666667	0.0	1.0	82.75	0.666666666667	2.83333333333	54771.5833333	86919.0833333	283.416666667	42225.9166667	395.75	11.5	0.0	17.0833333333	494808064.0	13628.0833333	543.666666667	132	18612	15444	14652	36.5454545455	0.0	0.0	0.0	0.0	0.0	0.0	104.909090909	0.0	635.818181818	551.454545455	485.909090909	0.0	3653.0	281.818181818	22.7272727273	0.0	249.363636364	0.0	69.0909090909	4680.18181818	0.0	7.0	20.0	252.636363636	0.0	0.0	0.0	0.0	37.0909090909	0.0	221.0	0.0	0.0	0.0	0.0	0.0	11.4545454545	19.7272727273	17.0	0.0	20.0	24.5454545455	24.2727272727	10.0	73.2727272727	163.727272727	20.0	2375.72727273	20.0	124.909090909	0.0	24.1818181818	1.81818181818	34.9090909091	0.0	50.2727272727	7727.27272727	0.0	1.63636363636	0.0	429.545454545	5.0	0.0	166.181818182	3.63636363636	64.0909090909	1.63636363636	0.0	1.81818181818	0.0	141.727272727	0.0	0.0	0.0	20.0	25.6363636364	0.0	0.0	27.5454545455	5.81818181818	0.0	0.0	538.727272727	36.7272727273	0.0	1.63636363636	300.272727273	1.36363636364	33.1818181818	0.0	1775.09090909	0.0	16.7272727273	10.0	12837.3636364	337.272727273	0.0	125.961183885	
9	807.75	1.66666666667	460.5	28376.5	288.416666667	92.3333333333	1.0	2.08333333333	62.6666666667	0.25	0.5	35284.0833333	52245.9166667	229.666666667	32850.0833333	1463.58333333	34.3333333333	0.0	20.0833333333	537379498.667	24920.6666667	383.833333333	133	19285	19285	19285	152.0	0.0	0.0	0.0	4.0	26.5	0.0	46.5	2.08333333333	579.333333333	671.5	433.166666667	4.0	4231.25	203.583333333	42.0	4.0	160.25	0.0	50.0	3797.83333333	0.0	1.0	1.0	142.916666667	2.0	4.0	0.0	0.0	29.4166666667	0.0	357.0	2.0	1.0	0.0	0.0	0.0	7.0	4.0	3.0	0.0	20.0	4.0	13.0	0.0	149.333333333	0.0	8.33333333333	1585.33333333	1.0	59.25	0.0	82.3333333333	5.0	27.5	0.0	13.0	4688.83333333	0.0	1.0	13.25	443.666666667	8.0	1.0	429.583333333	1.0	246.5	1.0	1.0	1.0	0.0	56.4166666667	0.0	0.0	3.0	0.0	2.0	0.0	0.0	21.0	4.0	0.0	0.0	437.083333334	24.0	0.0	0.0	164.833333333	1.0	26.5	0.0	3113.41666667	0.0	0.0	1.0	8511.41666667	1063.0	0.0	117.776279312	
10	1172.5	2.33333333333	622.416666667	34020.25	240.916666667	48.5	0.0	0.0	73.25	0.333333333333	6.33333333333	56514.1666667	80867.5833333	337.583333333	18106.1666667	0.0	9.83333333333	0.0	20.25	507078314.667	10758.5833333	289.416666667	163	30155	31622	32926	31.1666666667	0.0	0.0	0.0	3.75	48.0	0.0	21.5833333333	0.0	640.5	739.75	404.5	4.0	4159.5	265.583333333	50.0	4.0	229.583333333	0.0	158.0	3428.66666667	0.0	1.0	1.0	92.75	0.333333333333	4.0	0.0	0.0	17.9166666667	0.0	127.083333333	2.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	19.75	3.91666666667	0.0	0.0	89.0833333333	0.0	5.0	662.166666667	1.0	52.5	0.0	155.166666667	2.83333333333	23.75	0.0	11.3333333333	1634.83333333	0.0	0.0	24.0	460.333333333	8.08333333333	1.0	726.916666667	1.75	299.0	0.0	0.0	0.0	0.0	24.6666666667	0.0	0.0	3.0	0.0	2.0	0.0	0.0	19.9166666667	3.75	0.0	0.0	529.083333333	26.0833333333	0.0	0.0	174.083333333	1.0	23.6666666667	0.0	1013.91666667	0.0	0.666666666667	1.0	3598.0	282.0	0.0	166.551650159	
