id	user	nice	cntx	major_fault	duration	R*duration	G*duration	B*duration	fsync	bind	recvfrom	sendto	dup	poll	energy	
1	2433.7	3.85	202009.5	0.25	110	2090	2090	2420	1.0	0.0	3246.85	8.0	74.8	0.0	107.291807991	
2	2633.7	4.1	211909.2	0.75	110	2090	2090	2420	0.9	0.0	3249.95	8.0	70.75	0.0	106.614649304	
3	2370.1	3.8	198606.6	0.55	110	2090	2200	2420	0.95	0.0	3249.1	8.0	73.7	0.0	105.764223706	
4	2642.68421053	3.94736842105	213746.421053	0.0	110	1980	1980	2200	0.95	0.0	3255.1	8.0	68.2	0.0	107.469756068	
5	2425.42105263	4.0	203376.894737	0.210526315789	110	2200	2200	2530	0.95	0.0	3244.0	8.0	74.2	0.0	108.608875366	
6	2644.15	3.7	214440.35	0.1	110	1870	1980	2200	0.947368421053	0.0	3248.31578947	8.0	70.4210526316	0.0	107.703975213	
7	2601.15	4.1	211833.2	0.1	110	1980	1980	2310	0.947368421053	0.0	3235.68421053	8.0	71.5263157895	0.0	108.790806212	
8	2496.9	3.75	205441.0	0.25	110	2310	2420	2640	0.842105263158	0.0	3235.42105263	8.0	78.9473684211	0.0	107.448080626	
9	2390.63157895	3.26315789474	198471.736842	0.105263157895	110	2200	2200	2530	0.95	0.0	3237.85	8.0	73.4	0.0	108.029134896	
10	2624.5	4.0	215055.0	0.2	110	1980	2090	2310	0.894736842105	0.0	3238.0	8.0	72.1578947368	0.0	107.302433163	
11	2495.15	4.55	204666.1	0.5	110	1980	1980	2310	0.85	0.0	3248.85	8.0	72.55	0.0	107.746873797	
12	2608.10526316	3.78947368421	215318.947368	0.105263157895	110	2310	2310	2530	0.95	0.0	3238.85	8.0	72.95	0.0	108.491051601	
13	2720.6	3.95	214520.8	0.0	110	1870	1870	2200	0.85	0.0	3240.3	8.0	71.15	0.0	107.893775827	
14	2437.36842105	3.31578947368	203643.526316	0.0	110	2090	2090	2420	0.95	0.0	3244.5	8.0	69.75	0.0	106.702810348	
15	2444.6	3.8	203635.0	0.35	110	1980	1980	2310	0.8	0.0	3241.3	8.0	69.55	0.0	107.300772661	
16	2431.6	4.05	202543.55	0.15	110	2090	2090	2420	0.95	0.0	3240.8	8.0	72.85	0.0	109.250866812	
17	2462.0	3.95	205394.45	0.1	110	1980	1980	2200	1.0	0.0	3244.68421053	8.0	73.7368421053	0.0	107.140610397	
18	2566.65	3.95	213867.4	0.35	110	2310	2310	2640	1.0	0.0	3238.85	8.0	74.6	0.0	107.580328983	
19	2446.75	3.7	201692.45	0.0	110	1870	1870	2200	0.9	0.0	3239.75	8.0	70.4	0.0	107.855809558	
