id	user	nice	cntx	major_fault	duration	R*duration	G*duration	B*duration	fsync	bind	recvfrom	sendto	dup	poll	energy	
50	862.833333333	1.58333333333	54949.1666667	0.0	65	11960	12090	12090	1.36363636364	0.0	400.818181818	158.0	25.6363636364	0.0	69.8770441788	
51	789.0	0.833333333333	50288.4166667	0.0	65	10855	10855	10855	1.83333333333	0.0	331.25	158.0	26.5	0.0	67.9007293119	
52	730.5	0.833333333333	44743.4166667	0.0	65	11700	11765	11700	1.66666666667	0.0	341.5	158.0	10.8333333333	0.0	67.4008703836	
53	706.583333333	0.916666666667	43063.0	0.0	65	11505	11505	11505	1.0	0.0	332.714285714	156.0	6.71428571429	0.0	66.5468492106	
54	861.0	1.08333333333	55414.0	0.0	65	11375	11440	11440	1.58333333333	0.0	405.583333333	158.0	25.9166666667	0.0	69.8428609248	
55	784.0	0.916666666667	49865.5	0.0	65	10725	10920	10920	1.5	0.0	328.5	158.0	25.75	0.0	67.4981169833	
56	844.166666667	1.5	54274.0	0.0	65	11375	11440	11440	1.41666666667	0.0	392.833333333	158.0	25.8333333333	0.0	68.7236142366	
57	826.166666667	0.833333333333	54584.8333333	0.0	65	11570	11635	11635	1.91666666667	0.0	389.666666667	158.0	26.5	0.0	68.7493698572	
58	831.583333333	1.41666666667	53998.5	0.0	65	11245	11310	11310	1.33333333333	0.0	391.833333333	158.0	25.9166666667	0.0	68.7931063007	
59	855.75	1.25	54497.9166667	0.0	65	11310	11375	11375	1.5	0.0	391.583333333	158.0	26.0	0.0	68.4339472167	
60	836.666666667	1.41666666667	54275.6666667	0.0	65	11505	11635	11635	1.54545454545	0.0	393.272727273	158.0	26.1818181818	0.0	68.9487875858	
61	829.833333333	0.75	54072.75	0.0	65	11375	11440	11440	1.66666666667	0.0	391.416666667	158.0	26.1666666667	0.0	68.7275440885	
62	800.0	1.0	49748.3333333	0.0	65	10660	10790	10855	1.41666666667	0.0	331.5	158.0	25.8333333333	0.0	67.7406421135	
63	838.833333333	1.75	54220.5	0.0	65	11310	11375	11375	1.16666666667	0.0	391.0	158.0	25.5833333333	0.0	68.7941903719	
64	878.166666667	1.66666666667	57022.0	0.0	65	11310	11375	11375	1.83333333333	0.0	402.916666667	158.0	29.4166666667	0.0	69.7072408841	
65	875.272727273	1.45454545455	57473.7272727	0.0	65	11375	11440	11440	1.41666666667	0.0	402.5	158.0	28.8333333333	0.0	70.0823027097	
66	803.833333333	1.33333333333	50288.4166667	0.0	65	11115	11180	11180	1.5	0.0	328.583333333	158.0	25.9166666667	0.0	67.5155296919	
