Shaw	Url	id	user	nice	system	idle	cpu_jiffy_user	cpu_jiffy_kernel	cpu_jiffy_user_childs	cpu_jiffy_kernel_childs	iowait	irq	softirq	tot_intrpt	cntx	tot_process	minor_fault	minor_fault_childs	major_fault	major_fault_childs	no_threads	virtual_mem_size	resident_mem_size	total_cpu	duration	R*duration	G*duration	B*duration	lseek	rt_sigtimedwait	uname	kill	epoll_create	umask	send	writev	fchmod	getpid	epoll_wait	read	getgid32	cacheflush	gettid	fsync	geteuid32	recvfrom	sched_get_priority_max	sendto	clock_gettime	inotify_init	connect	getsockname	close	flock	getegid32	rt_sigprocmask	inotify_add_watch	access	sigaltstack	munmap	socketpair	setpgid	getcwd	symlink	getpeername	sigaction	setsockopt	socket	sendmsg	epoll_ctl	chmod	brk	poll	open	select	unlink	sigprocmask	getsockopt	getpriority	recv	nanosleep	mkdir	set_tls	rmdir	dup	mprotect	listen	fork	fchown32	getuid32	sched_yield	statfs64	gettimeofday	mremap	fcntl64	execve	msync	wait4	chdir	madvise	getrusage	sched_setscheduler	ftruncate	rename	getdents64	accept	readv	prctl	pipe	sched_getparam	rt_sigreturn	write	setpriority	recvmsg	getrlimit	stat	restart_syscall	clone	sched_getscheduler	ioctl	readlink	clock_nanosleep	pwrite	bind	futex	mmap2	utimes	energy
0BBD3406E93217A0920B3993FC6AF81586A74B794212732CEC3C110F5B43B9EB	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0BBD3406E93217A0920B3993FC6AF81586A74B794212732CEC3C110F5B43B9EB	35	1546.0	0.545454545455	674.818181818	28749.8181818	270.454545455	92.0	20.8181818182	6.18181818182	407.545454545	0.363636363636	0.818181818182	46780.7272727	66831.4545455	461.818181818	20814.8181818	4998.27272727	9.72727272727	0.0	26.0909090909	508222743.273	10609.2727273	389.454545455	141	5217	5076	4230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.785016207
0BD869DE896A5AA94C6187A7839DE0A9D84187391B69FC6DD03E39B4E2711E96	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0BD869DE896A5AA94C6187A7839DE0A9D84187391B69FC6DD03E39B4E2711E96	36	2247.91666667	155.416666667	1120.0	19083.1666667	1234.75	289.25	93.0833333333	8.25	612.5	1.25	1.58333333333	94880.9166667	165719.833333	474.416666667	41870.0833333	5244.33333333	18.5833333333	0.0	51.5	570411690.667	18917.75	1625.33333333	101	11211	12524	13635	195.727272727	0.0	0.727272727273	0.0	1.45454545455	143.818181818	0.0	474.181818182	2.90909090909	1433.18181818	1577.90909091	34830.0	1.45454545455	6477.81818182	490.727272727	160.545454545	1.45454545455	355.454545455	0.0	91.8181818182	48833.8181818	0.727272727273	11.3636363636	31.7272727273	435.636363636	2.90909090909	1.45454545455	0.0	0.727272727273	173.636363636	0.727272727273	628.727272727	0.727272727273	0.727272727273	1.45454545455	0.0	0.0	54.5454545455	45.7272727273	27.4545454545	0.0	9.45454545455	63.2727272727	31.2727272727	15.9090909091	306.272727273	0.0	45.2727272727	3921.63636364	29.4545454545	170.0	0.0	82.0909090909	6.27272727273	73.0	0.0	23.2727272727	15978.3636364	0.0	2.90909090909	71.9090909091	1110.27272727	10.7272727273	1.45454545455	726.818181818	2.09090909091	702.090909091	2.90909090909	0.727272727273	2.90909090909	0.0	226.181818182	1.45454545455	0.0	0.0	45.0909090909	21.8181818182	0.0	0.0	65.9090909091	6.54545454545	0.0	0.0	1317.0	81.4545454545	0.0	1.45454545455	826.181818182	0.0909090909091	70.0909090909	0.0	6350.36363636	0.0	1.81818181818	263.636363636	15.9090909091	24540.5454545	1252.90909091	0.0	118.434178309
0BE3B13B9DC136AFBED414AB95F972A3D41E481F8132D4779EC3DF2E777D5EF5	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0BE3B13B9DC136AFBED414AB95F972A3D41E481F8132D4779EC3DF2E777D5EF5	37	592.75	1.0	346.5	20047.125	9.375	6.25	0.0	0.0	47.5	0.0	0.25	22007.5	30074.5	246.625	4888.625	0.0	0.0	0.0	9.5	479684096.0	6593.75	15.625	90	15750	16200	16110	44.1111111111	0.111111111111	0.0	0.0	0.0	0.0	0.0	4.44444444444	0.0	106.444444444	123.222222222	52.1111111111	0.0	27.5555555556	40.6666666667	0.0	0.0	55.4444444444	0.0	47.0	352.444444444	0.0	0.0	0.0	34.5555555556	0.444444444444	0.0	0.0	0.0	2.77777777778	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.0	5.44444444444	0.0	0.0	0.0	29.3333333333	0.0	0.0	134.777777778	0.0	22.3333333333	0.0	0.333333333333	0.111111111111	1.77777777778	0.0	4.44444444444	75.7777777778	0.0	0.0	0.0	73.8888888889	0.444444444444	0.0	0.666666666667	0.0	7.88888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.777777777778	0.0	0.0	0.0	92.3333333333	0.777777777778	0.0	0.0	5.66666666666	1.0	1.77777777778	0.0	193.222222222	0.0	0.0	0.0	0.0	150.666666667	45.8888888889	0.0	91.8418543372
0BFEABA512A97FB5E5B73DA6DE8629AC548C1FFB5D60C6C8B2F16B0F09FE82F8	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0BFEABA512A97FB5E5B73DA6DE8629AC548C1FFB5D60C6C8B2F16B0F09FE82F8	38	3007.18181818	196.272727273	975.545454545	12052.7272727	2666.81818182	461.636363636	0.0	0.0	420.727272727	0.636363636364	14.3636363636	93325.1818182	147716.545455	269.909090909	71664.8181818	0.0	65.9090909091	0.0	29.1818181818	633374533.818	40072.0909091	3128.45454545	68	12240	12172	12308	73.8888888889	0.0	0.0	0.0	8.55555555556	141.555555556	0.0	409.333333333	3.0	10553.3333333	12147.3333333	2314.66666667	4.0	19725.0	889.444444444	219.666666667	4.0	569.444444444	0.0	62.8888888889	41772.7777778	0.0	22.4444444444	42.2222222222	343.888888889	2.44444444444	4.0	0.0	0.0	126.333333333	0.0	2212.33333333	2.0	0.0	0.0	0.0	0.0	0.0	58.4444444444	56.7777777778	0.0	237.777777778	41.0	0.0	5.11111111111	296.333333333	6.0	61.8888888889	4078.88888889	455.333333333	72.3333333333	0.0	1162.33333333	22.4444444444	40.8888888889	0.0	13.0	10649.6666667	0.0	0.0	70.7777777778	10158.6666667	11.8888888889	3.0	23400.0	2.88888888889	1035.55555556	0.0	0.0	0.0	0.0	166.777777778	0.0	0.0	5.0	26.6666666667	13.3333333333	0.0	0.0	30.1111111111	10.5555555556	0.0	0.0	2049.33333333	39.1111111111	0.0	0.0	654.444444444	0.666666666667	40.8888888889	0.0	15080.3333333	0.0	0.0	1433.55555556	8.11111111111	28683.3333333	3426.66666667	0.0	110.608545121
0C00BCDB2C0DCCAC01CF5FFE3BECFCDB3D29F539735680B99E1DD0B8D1881A04	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0C00BCDB2C0DCCAC01CF5FFE3BECFCDB3D29F539735680B99E1DD0B8D1881A04	39	470.222222222	1.0	293.888888889	15600.7777778	26.0	12.5555555556	0.0	0.0	31.0	0.333333333333	0.0	19289.1111111	27946.2222222	182.111111111	7579.77777778	0.0	2.11111111111	0.0	9.77777777778	486000412.444	7226.55555556	38.5555555556	66	1188	1188	1122	57.0	0.0	0.0	0.0	0.0	0.0	0.0	5.25	0.0	109.5	119.375	61.625	0.0	176.25	44.5	0.0	0.0	53.625	0.0	33.0	534.5	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	1.0	0.0	38.125	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	36.0	0.0	0.0	283.125	0.0	21.875	0.0	1.625	0.0	2.125	0.0	8.0	387.375	0.0	0.0	0.0	71.625	1.25	0.0	0.0	0.5	8.0	0.0	0.0	0.0	0.0	3.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0	0.0	100.5	0.875	0.0	0.0	3.0	1.0	2.125	0.0	320.375	0.0	3.125	0.0	0.0	771.0	92.375	0.0	48.9740363569
0C0923BDBCC10C8C3B9E617ACEEF3B2FEA36BC7D40E122D1E57DC1523AC58193	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0C0923BDBCC10C8C3B9E617ACEEF3B2FEA36BC7D40E122D1E57DC1523AC58193	40	1023.4	26.2	636.4	19103.5	170.2	78.1	0.0	0.0	39.2	0.3	0.0	36754.6	73611.4	265.1	11705.8	0.0	0.0	0.0	11.0	492366233.6	10077.6	248.3	88	2552	2640	2464	13.0	0.0	0.0	0.0	1.0	0.0	0.0	37.4444444444	1.0	633.666666667	663.222222222	285.333333333	0.0	1845.55555556	199.444444444	0.0	0.0	292.111111111	0.0	66.2222222222	5330.55555556	0.0	0.0	0.0	142.444444444	0.0	0.0	0.0	0.0	5.0	0.0	750.666666667	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	28.2222222222	0.0	0.0	0.0	23.5555555556	0.0	0.0	1205.11111111	0.0	101.666666667	0.0	5.55555555556	0.0	9.88888888889	0.0	62.4444444444	3958.88888889	0.0	0.0	0.0	454.0	2.22222222222	0.0	24.7777777778	2.0	22.1111111111	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.55555555556	1.0	0.0	0.0	592.666666667	3.66666666667	0.0	0.0	15.5555555556	1.0	9.88888888889	0.0	6351.88888889	0.0	1.33333333333	0.0	0.0	6555.88888889	1125.88888889	0.0	76.9406267117
0C17A32FEE45D40D357AF13D11E9EE371926C9E6AD7FE37C356F0F3865889CDC	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0C17A32FEE45D40D357AF13D11E9EE371926C9E6AD7FE37C356F0F3865889CDC	41	2194.75	0.75	679.375	18312.375	1526.375	276.625	0.625	1.375	92.25	0.375	3.625	42230.625	60443.75	353.625	37991.75	1463.625	14.375	0.0	22.5	536778752.0	17392.375	1805.0	91	15015	10283	10465	175.875	0.0	0.0	0.0	4.0	71.25	0.0	770.25	1.0	8376.75	10707.75	1245.0	4.0	20768.125	658.875	81.75	4.0	530.5	0.0	108.5	26613.625	0.0	26.875	35.75	370.625	2.25	4.0	0.0	0.0	77.375	0.0	319.25	2.0	1.0	0.0	0.0	0.0	7.0	52.0	77.875	0.0	84.125	15.375	13.0	3.0	316.375	12.625	12.875	2826.0	66.75	156.0	0.0	779.875	7.0	68.625	0.0	9.0	8708.625	0.0	1.0	35.625	7912.25	26.375	4.0	31816.375	3.125	537.625	1.0	1.0	1.0	0.0	256.25	0.0	0.0	4.75	3.25	72.0	0.0	0.0	64.625	8.0	0.0	0.0	1053.5	73.5	0.0	0.0	574.75	1.0	67.625	0.0	1839.375	0.0	0.0	425.125	13.375	17121.875	705.125	0.0	101.569776449
0C1D10DB4AF32667D6C815424C57FA82A3D84E721640574B1EA602F64BE7A933	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0C1D10DB4AF32667D6C815424C57FA82A3D84E721640574B1EA602F64BE7A933	42	6676.14285714	20.8571428571	3671.71428571	6193.0	5498.71428571	2585.71428571	0.428571428571	2.0	65.4285714286	1.0	1.71428571429	221448.428571	426745.714286	227.285714286	42124.4285714	1519.85714286	19.2857142857	0.0	24.2857142857	568422400.0	21044.5714286	8086.85714286	68	11016	10540	9656	166.6	0.0	0.3	0.0	5.0	30.6	0.0	164.9	2.7	7525.5	12775.7	4060.0	4.0	12451.1	21005.7	49.2	4.0	4429.1	0.0	54.5	333669.5	0.0	9.9	19.4	189.9	2.0	4.0	0.0	0.0	33.8	0.0	733.8	2.0	1.0	0.0	0.0	0.0	7.0	30.0	26.4	0.0	96.4	3.0	13.0	3.9	175.0	0.0	11.0	1725.3	18.8	62.4	0.0	607.5	6.0	25.5	0.0	20.0	5847.2	0.0	1.0	15.3	7306.9	11.8	1.0	14410.9	5.1	345.7	1.0	1.0	1.0	0.0	200.2	0.0	0.0	5.0	0.0	2.0	0.0	0.0	15.9	5.0	0.0	0.0	2178.7	32.3	0.0	0.0	210.3	1.1	24.5	0.0	25136.5	0.0	1.9	412.7	4.9	29669.8	1401.0	0.0	165.523631925
0C216923B00851AC46E08596A70FE82FA8A0B45C65554FEED462FF51DF5E2706	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0C216923B00851AC46E08596A70FE82FA8A0B45C65554FEED462FF51DF5E2706	43	4393.22222222	38.5555555556	1342.11111111	19125.6666667	3083.55555556	339.222222222	0.222222222222	0.666666666667	313.777777778	0.777777777778	9.33333333333	137139.444444	223339.333333	439.444444444	106306.222222	355.222222222	36.0	1.44444444444	37.2222222222	815582776.889	76366.8888889	3423.66666667	111	4440	4884	4551	489.375	0.125	0.875	0.0	4.75	38.75	0.0	157.25	9.75	1827.75	2632.875	60907.625	3.5	18570.0	1209.875	102.25	3.5	1109.0	0.875	128.75	24256.25	0.0	15.25	32.125	514.75	2.75	3.5	0.0	0.0	75.5	0.0	842.625	1.75	0.5	0.0	0.0	0.0	16.625	83.0	34.0	0.0	107.375	38.625	6.5	206.125	464.5	40.25	53.875	3091.375	4536.25	108.25	0.0	6737.625	8.5	64.25	0.0	31.625	9173.125	0.0	0.5	19.375	1356.125	15.625	2.75	37974.75	3.625	431.375	0.5	0.5	0.5	0.0	106.625	0.0	0.0	4.375	31.25	1.75	0.0	0.0	51.875	12.875	0.875	0.0	3720.875	51.75	0.0	0.875	660.0	0.875	63.75	0.875	9572.625	0.0	0.0	1812.5	13.0	32144.75	15076.25	0.0	153.758150526
0C2DF42D9D3B0DE63AA8F542B62BE074BFBF43A95E3497081022B70EE5328545	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0C2DF42D9D3B0DE63AA8F542B62BE074BFBF43A95E3497081022B70EE5328545	44	8122.55555556	630.444444444	1577.0	9407.66666667	7609.22222222	681.333333333	1.22222222222	1.77777777778	447.444444444	1.0	27.1111111111	269337.666667	493692.222222	448.777777778	88631.6666667	1658.88888889	30.1111111111	0.0	41.8888888889	607816362.667	34675.4444444	8293.55555556	86	11180	11868	11782	231.111111111	0.111111111111	0.0	0.0	5.33333333333	58.0	0.0	443.222222222	4.33333333333	6406.22222222	8679.22222222	178646.333333	4.0	38190.3333333	2973.66666667	184.777777778	4.0	701.666666667	0.0	71.5555555556	54713.1111111	0.0	27.5555555556	110.888888889	550.888888889	2.0	4.0	0.0	0.0	157.444444444	0.0	1042.88888889	2.0	1.0	0.0	0.0	0.0	7.33333333333	132.0	100.444444444	0.0	323.0	84.5555555556	13.0	39.0	435.555555556	32.3333333333	96.6666666667	4246.55555556	15776.8888889	412.222222222	0.0	2342.44444444	14.3333333333	99.7777777778	0.0	34.0	15335.5555556	0.0	1.0	29.0	5358.66666667	31.3333333333	1.0	31578.1111111	3.22222222222	817.666666667	1.0	1.0	1.0	0.0	951.0	0.0	0.0	5.0	74.0	17.6666666667	0.0	0.0	90.8888888889	16.3333333333	0.0	0.111111111111	11184.3333333	551.777777778	0.0	0.0	1010.33333333	1.0	98.7777777778	0.0	21233.8888889	0.0	0.0	4075.66666667	40.0	42105.7777778	2322.66666667	0.0	177.647348876
0C327074AF45ABE3BD05E6B048057DDF77C4D887D60F41CBC34B62C626282736	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0C327074AF45ABE3BD05E6B048057DDF77C4D887D60F41CBC34B62C626282736	45	889.272727273	1.18181818182	397.818181818	12548.4545455	555.363636364	131.181818182	0.0	0.0	188.090909091	0.181818181818	2.72727272727	28595.3636364	43169.2727273	179.363636364	26473.7272727	0.0	11.8181818182	0.0	41.7272727273	557667421.091	18273.6363636	686.545454545	54	8262	8208	8802	24.0	0.0	1.0	0.0	3.0	87.5	0.0	172.75	2.0	878.5	1835.875	1283.5	3.75	12804.75	139.75	158.875	3.75	229.375	0.0	63.125	12779.875	0.0	17.0	84.375	241.125	0.0	3.75	0.0	0.0	40.5	0.0	536.875	1.875	0.0	0.0	0.0	0.0	0.0	74.25	46.0	0.0	115.625	2.375	0.0	0.0	185.5	2.0	37.625	1792.125	47.25	44.125	0.0	731.5	3.75	28.125	0.0	16.0	2538.125	1.0	0.0	43.75	780.0	11.625	0.75	4318.75	1.875	664.0	0.0	0.0	0.0	0.0	81.75	0.0	0.0	5.0	0.0	29.125	17.125	0.0	19.25	3.0	0.0	0.0	1114.0	22.75	0.0	0.0	425.625	1.0	27.875	0.0	3331.375	0.0	0.0	830.875	12.875	9129.625	1316.625	0.0	58.8854263734
0C48CDB9706C6B10DA024215859359E08427310F668E6F837D74BB403ED41349	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0C48CDB9706C6B10DA024215859359E08427310F668E6F837D74BB403ED41349	46	1618.0	11.4444444444	866.111111111	27988.6666667	434.111111111	116.0	0.0	0.0	85.4444444444	0.777777777778	0.888888888889	56083.5555556	95229.3333333	412.111111111	40347.4444444	0.0	16.6666666667	0.0	16.1111111111	494175118.222	10513.6666667	550.111111111	137	25756	26167	26441	53.0	0.0	0.0	0.0	0.0	38.75	0.0	68.875	0.0	897.25	1004.625	557.5	0.0	4000.5	271.375	28.125	0.0	381.5	0.0	155.25	4928.125	0.0	8.875	12.25	182.375	0.125	0.0	0.0	0.0	35.75	0.0	248.125	0.0	0.0	0.0	0.0	0.0	0.0	37.5	11.0	0.0	20.25	3.125	0.0	2.125	85.875	0.0	0.0	2881.75	10.25	141.375	0.0	8.875	3.0	19.5	0.0	49.25	8414.375	0.0	0.0	19.375	707.5	4.25	1.0	317.375	3.125	190.625	0.0	0.0	0.0	0.0	60.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.125	0.0	0.0	0.0	842.0	22.375	0.0	0.0	183.0	1.0	19.5	0.0	2228.25	0.0	0.0	60.125	6.125	13931.125	394.375	0.0	142.723111149
0C4BB0C599ED2B71853008D32E34DF55EF0D7E092581AD5F30128AFF99E46BEB	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0C4BB0C599ED2B71853008D32E34DF55EF0D7E092581AD5F30128AFF99E46BEB	47	710.444444444	1.55555555556	415.333333333	15294.5555556	146.777777778	50.5555555556	0.0	0.0	20.6666666667	0.333333333333	0.111111111111	24546.5555556	44422.6666667	220.888888889	8692.44444444	0.0	4.66666666667	0.0	12.7777777778	495648312.889	10011.7777778	197.333333333	66	11352	11418	11286	47.9090909091	0.0	0.0	0.0	0.0	0.0	0.0	9.63636363636	2.0	507.909090909	711.727272727	335.636363636	0.0	1234.18181818	99.1818181818	0.0	0.0	345.272727273	0.0	54.4545454545	4376.18181818	0.0	0.0	0.0	62.3636363636	0.0	0.0	0.0	0.0	5.0	0.0	231.454545455	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.54545454545	0.0	0.0	0.0	40.6363636364	0.0	1.0	847.0	0.0	23.4545454545	0.0	5.45454545455	0.0	7.36363636364	0.0	13.3636363636	2675.54545455	0.0	0.0	0.0	443.818181818	1.27272727273	0.0	0.0	2.0	9.27272727273	0.0	0.0	0.0	0.0	15.8181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.36363636364	0.0	0.0	0.0	462.727272727	4.36363636364	0.0	0.0	14.9090909091	1.0	7.36363636364	0.0	3933.18181818	0.0	0.0	0.0	0.0	4754.18181818	698.272727273	0.0	67.4889145952
0C5117320BF8CF9CE76CC176595889CCAD79F994EE8B9690B30D024BCAEA80AE	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0C5117320BF8CF9CE76CC176595889CCAD79F994EE8B9690B30D024BCAEA80AE	48	1374.36363636	1.09090909091	808.727272727	17303.3636364	552.090909091	202.090909091	0.818181818182	3.90909090909	154.090909091	0.727272727273	3.09090909091	48244.8181818	85193.8181818	306.636363636	29653.9090909	1980.45454545	13.9090909091	0.0	27.0909090909	551762106.182	18194.7272727	758.909090909	82	10168	11890	9594	202.5	0.0	0.0	0.0	14.5	32.25	0.0	108.625	3.0	2479.625	2704.0	1639.5	4.0	6127.875	1018.75	118.875	4.0	484.25	0.0	87.25	17674.0	0.0	19.125	35.875	659.125	2.0	4.0	0.0	0.0	119.0	0.0	1094.375	2.0	1.0	0.0	0.0	0.0	28.0	55.875	46.375	0.0	154.625	71.5	25.0	6.625	299.625	0.0	75.5	2284.125	30.125	250.625	0.0	300.875	7.0	71.875	0.0	70.875	6104.75	1.0	4.0	16.125	1784.875	16.875	2.0	3496.75	5.25	401.25	4.0	1.0	4.0	0.0	116.75	0.0	0.0	5.0	62.375	2.0	0.0	0.0	48.5	26.5	0.0	0.0	1874.25	70.75	0.0	3.0	567.125	2.25	67.875	0.0	9761.5	0.0	33.375	705.125	10.625	13545.75	2164.75	0.0	87.4435921785
0C5672F7912C2AF240C3810223783C0E6CEBB8CC24DAA0450EEDA1A7F1DE1F0F	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0C5672F7912C2AF240C3810223783C0E6CEBB8CC24DAA0450EEDA1A7F1DE1F0F	49	4629.81818182	1.27272727273	1117.18181818	9317.90909091	3906.36363636	233.363636364	0.0	0.0	77.0909090909	0.909090909091	1.0	70275.6363636	154582.0	204.545454545	25795.4545455	0.0	11.5454545455	0.0	18.7272727273	518968413.091	15519.0909091	4139.72727273	60	1740	1800	1860	73.0	0.125	0.0	0.0	5.0	68.0	0.0	50.75	0.0	6823.0	9261.0	4186.75	4.0	6615.125	311.125	85.0	4.0	1980.375	0.0	32.25	36503.125	0.0	9.5	13.625	152.625	0.0	4.0	0.0	0.0	24.0	0.0	143.5	2.0	0.0	0.0	0.0	0.0	0.0	22.625	19.625	0.0	59.5	3.0	0.0	0.0	144.0	0.0	15.0	1766.5	11.125	172.125	0.0	198.625	3.0	23.75	0.0	9.0	5168.0	0.0	0.0	34.0	6564.75	6.75	19.0	18507.125	1.0	460.5	0.0	0.0	0.0	0.0	37.25	0.0	0.0	6.0	0.0	6.0	0.0	0.0	19.125	5.0	0.0	0.0	4811.75	25.125	0.0	0.0	257.25	1.0	23.75	0.0	11495.25	0.0	0.0	433.375	3.25	9060.375	392.75	0.0	109.083563523
0C6B56BBED831F4D88A04FDC87C436ABA30ADA9A99AACE841005D799E7ED5E22	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0C6B56BBED831F4D88A04FDC87C436ABA30ADA9A99AACE841005D799E7ED5E22	50	1589.90909091	0.636363636364	671.818181818	22763.5454545	813.181818182	208.636363636	0.0	1.72727272727	69.9090909091	0.181818181818	0.272727272727	55529.5454545	83092.2727273	321.181818182	19956.3636364	529.363636364	0.0	0.0	15.9090909091	509602350.545	11931.6363636	1023.54545455	109	20492	19293	19511	82.75	0.0	4.0	0.0	1.0	2.0	0.0	25.375	0.0	4554.375	8122.0	215103.125	0.0	2025.625	187.375	3.0	0.0	1696.375	0.0	109.0	42835.125	0.0	1.0	1.0	360.75	0.125	0.0	0.0	0.0	6.625	0.0	61.0	0.0	0.0	1.0	0.0	1.0	21.0	5.0	3.0	0.0	4.0	3.0	12.0	5.0	192.875	0.0	1.0	998.375	1.0	40.5	0.0	17.125	11.75	15.75	0.0	17.0	4758.625	0.0	3.0	0.0	3838.25	2.125	0.0	1748.875	1.125	15.0	3.0	0.0	3.0	0.0	70.875	0.0	0.0	0.0	2.0	8.0	0.0	0.0	5.875	13.0	0.0	0.0	3460.5	6.875	0.0	3.0	647.375	1.0	12.75	0.0	632.625	0.0	0.0	0.0	0.0	27195.625	243.375	2.0	114.225160045
0C8045FB6EF8C7B93EFDAB6CDB6CAF25FD5FF272E2EEED6CF238C0BD0112166B	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0C8045FB6EF8C7B93EFDAB6CDB6CAF25FD5FF272E2EEED6CF238C0BD0112166B	51	5603.38461538	114.307692308	1736.53846154	12173.1538462	4630.53846154	646.307692308	0.923076923077	1.46153846154	1168.76923077	1.15384615385	9.53846153846	177738.846154	354485.076923	325.692307692	58755.3076923	1519.76923077	33.4615384615	0.0	33.6923076923	601740209.231	27848.1538462	5279.23076923	88	10208	10648	10824	199.0	0.0	0.3	0.0	4.0	1718.8	0.0	198.3	3.1	11974.1	14626.5	5690.4	4.0	19682.1	779.1	2094.4	4.0	2567.5	0.0	70.7	61162.0	0.0	22.4	35.9	1542.3	2.0	4.0	0.0	0.0	474.9	0.0	733.0	2.0	1.0	0.0	0.0	0.0	7.0	57.2	43.2	0.0	136.9	8.6	13.0	3.8	1480.2	5.5	14.9	3835.4	37.6	136.1	0.0	1324.0	6.0	34.1	0.0	36.4	12184.4	0.0	1.0	859.4	11512.9	10.7	1.1	38312.3	5.1	7149.4	1.0	1.0	1.0	0.0	225.2	0.0	0.0	5.2	3.6	2.0	0.0	0.0	22.1	5.7	0.0	0.0	4464.2	86.6	0.0	0.0	3708.8	1.0	33.1	0.0	38235.8	0.0	0.0	5624.8	11.2	29909.0	1499.2	0.0	159.049570491
0CC5EA99B884DF1D24230BDF4D472D9944605C05B3DE66859EC17FE9FC662626	https://androzoo.uni.lu/api/download?apikey=${APIKEY}&sha256=0CC5EA99B884DF1D24230BDF4D472D9944605C05B3DE66859EC17FE9FC662626	52	1222.11111111	9.88888888889	663.222222222	24028.6666667	319.777777778	108.777777778	1.66666666667	1.33333333333	110.777777778	0.444444444444	0.333333333333	44393.6666667	70717.5555556	345.888888889	21513.5555556	1519.77777778	11.2222222222	0.0	20.0	524592469.333	16308.4444444	431.555555556	114	13224	18126	19494	151.0	0.0	0.0	0.0	4.0	70.0	0.0	75.7777777778	3.33333333333	1053.11111111	1097.11111111	1026.22222222	4.0	6711.22222222	550.222222222	78.0	4.0	224.222222222	0.0	95.0	6232.77777778	0.0	2.0	4.11111111111	220.444444444	2.0	4.0	0.0	0.0	49.0	0.0	503.666666667	2.0	1.0	0.0	0.0	0.0	7.0	10.1111111111	6.11111111111	0.0	37.8888888889	4.0	13.0	1.0	190.222222222	0.0	11.3333333333	1889.66666667	3.11111111111	101.666666667	0.0	249.0	5.0	23.0	0.0	30.0	6804.44444444	0.0	1.0	35.0	708.333333333	7.77777777778	1.0	1597.0	1.33333333333	482.222222222	1.0	1.0	1.0	0.0	19.8888888889	0.0	0.0	5.0	0.0	2.0	0.0	0.0	10.7777777778	4.0	0.0	0.0	1160.22222222	26.7777777778	0.0	0.0	311.666666667	1.0	22.0	0.0	3911.22222222	0.0	5.11111111111	208.0	2.0	11171.8888889	1125.22222222	0.0	112.799851606
