id	user	nice	cntx	major_fault	duration	R*duration	G*duration	B*duration	fsync	bind	recvfrom	sendto	dup	poll	energy	
1	1882.33333333	1.0	235049.333333	0.0	74	5550	5920	4070	0.111111111111	0.0	0.0	0.0	0.0	0.0	91.8846336658	
2	5857.8	1.2	612997.8	0.0	105	6300	7980	6300	9.2	4.0	11505.2	127.0	15.0	3.0	188.087073271	
3	4163.66666667	0.666666666667	284764.111111	0.0	109	2289	2398	2289	15.0	0.0	139.0	134.0	9.0	0.0	139.891762557	
4	3863.25	8.625	287956.0	0.0	93	6789	5673	4278	41.2857142857	22.4285714286	4208.42857143	97.0	16.2857142857	0.0	131.582117514	
5	1112.66666667	0.833333333333	64102.0	0.0	50	7200	7100	6750	836.833333334	17.5	110.5	29.3333333333	20.0	13.6666666667	61.2088743884	
6	9525.6	0.2	139434.0	1.0	87	10005	10440	8874	0.75	0.0	0.0	0.0	4.875	0.0	179.083914001	
7	8870.71428571	10.0	189631.428571	0.0	128	19712	18688	18048	50.6666666667	5.0	849.166666667	169.333333333	26.5	2.0	222.679651307	
8	975.333333333	14.6666666667	53923.6666667	0.0	116	9860	10092	11368	27.25	0.5	300.75	102.0	12.0	0.5	111.630407789	
9	3301.14285714	428.142857143	162273.428571	1.85714285714	101	13534	12019	11716	389.285714286	10.0	387.714285714	139.142857143	91.2857142857	7.0	140.907806718	
10	2306.75	0.25	103751.75	0.0	110	14630	11110	8030	3.0	0.0	1632.83333333	90.3333333333	23.0	5.0	118.815142903	
11	2465.66666667	1.0	165149.833333	0.0	115	9545	9085	8855	107.428571429	63.1428571429	399.714285714	96.0	35.2857142857	0.0	131.746864648	
12	7674.85714286	0.428571428571	710060.428571	0.0	137	15070	14111	9316	105.444444444	78.6666666667	15611.6666667	171.0	12.8888888889	0.0	255.1704042	
13	710.4	2.8	34781.8	0.0	71	9159	8165	6106	23.0	9.0	70.3333333333	50.1111111111	9.77777777778	0.0	66.3456507663	
14	1724.28571429	1.85714285714	53537.4285714	0.0	90	14760	15660	16380	40.0	1.0	258.75	56.0	7.0	0.0	105.222413663	
15	768.0	0.5	40356.25	0.0	84	5376	6552	6888	2.0	0.0	215.285714286	86.0	10.0	0.0	72.5773425602	
16	946.2	4.4	61964.6	0.0	60	2280	2280	2280	43.5	1.625	143.375	48.25	28.125	0.0	56.7706035716	
17	1223.125	3.625	73682.375	0.0	98	17542	17738	17836	16.8888888889	0.0	367.666666667	79.3333333333	43.2222222222	0.0	107.418873472	
18	943.875	1.0	53659.25	0.0	92	16008	16560	16100	0.0	0.0	325.571428571	94.0	23.7142857143	0.0	97.2498665813	
19	3644.0	0.5	219707.0	0.0	74	4070	5550	9472	0.0	8.88888888889	132.333333333	85.3333333333	27.5555555556	0.0	115.86911112	
20	1045.125	1.625	56953.625	0.0	76	13604	13528	13300	0.0	0.0	0.0	0.0	0.0	0.0	84.6124258908	
21	1716.0	11.5714285714	87533.8571429	0.0	77	3080	3927	4235	10.7777777778	11.7777777778	1335.88888889	108.555555556	12.7777777778	10.7777777778	80.351998509	
22	1807.2	3.6	80869.4	0.0	122	16348	15982	15860	163.3	23.5	446.2	98.4	39.0	22.9	128.331211594	
23	742.8	1.0	40558.0	0.0	83	15189	15106	14857	15.0	1.0	173.25	61.0	34.0	0.0	88.515959786	
24	1683.85714286	34.1428571429	128630.428571	0.0	137	22742	22879	21920	54.0	12.1111111111	836.888888889	153.777777778	34.5555555556	11.1111111111	153.026289028	
25	1254.4	1.1	77561.4	0.0	132	6072	12672	16104	16.0	5.0	1084.66666667	136.111111111	46.6666666667	5.0	124.386204877	
26	661.833333333	0.5	34456.8333333	0.0	115	7705	7820	7705	0.0	2.0	145.333333333	134.0	7.0	2.0	87.3166942924	
27	1279.42857143	33.4285714286	74419.1428571	0.0	124	19220	18104	16244	532.571428571	9.42857142857	231.714285714	99.4285714286	29.0	2.0	128.680269625	
28	2089.71428571	4.0	140184.285714	0.0	141	28200	28341	28341	69.875	172.875	606.875	343.0	43.125	157.875	189.364471405	
29	2309.5	1.0	263712.0	0.0	93	9300	9579	8742	16.75	1.0	1293.0	124.0	20.0	2010.0	126.12567755	
30	2599.83333333	0.833333333333	220938.333333	0.0	90	7650	6570	6210	2.0	0.0	0.0	0.0	9.0	0.0	120.851500163	
31	679.2	0.6	36903.2	0.0	75	13875	14475	15000	0.0	0.0	239.5	100.0	2.75	0.0	78.9484935874	
32	950.0	12.75	63751.0	0.0	74	9842	10138	10582	14.0	2.0	381.333333333	75.0	40.0	2.0	78.2008999514	
33	1080.83333333	0.5	49392.8333333	0.0	91	14014	13650	12922	0.0	1.0	176.0	57.0	36.1428571429	0.0	97.7211645314	
34	874.25	1.125	50843.625	0.0	60	10200	9960	10020	10.0	3.0	345.5	54.0	13.6666666667	3.0	68.7102485818	
35	2840.375	2.125	91170.5	0.0	114	21204	21660	21432	56.1428571429	0.428571428571	181.714285714	99.7142857143	15.0	0.0	137.05993111	
36	1864.0	1.57142857143	65197.4285714	0.0	127	17272	17780	17018	42.2857142857	3.42857142857	320.571428571	135.0	32.0	0.0	136.794095151	
37	743.0	26.75	41420.75	0.0	66	11022	11154	11154	84.2857142857	4.0	131.714285714	78.0	17.1428571429	3.0	70.8485572625	
38	681.6	1.1	39906.6	0.0	71	12283	12354	12354	0.0	0.0	239.714285714	97.0	24.8571428571	0.0	71.7421800255	
39	1330.83333333	1.16666666667	80060.3333333	0.0	117	15795	14859	13806	13.6666666667	9.5	432.833333333	141.0	58.6666666667	9.0	120.055993378	
40	915.666666667	0.777777777778	66898.5555556	0.0	62	1984	2046	2046	270.625	8.0	675.25	34.0	13.0	8.0	57.1845542437	
