id	user	nice	cntx	major_fault	duration	R*duration	G*duration	B*duration	fsync	bind	recvfrom	sendto	dup	poll	energy	
1	515.8125	0.5	38493.9375	0.125	46	6762	7038	7268	0.0	0.0	90.1	13.5	19.5	0.0	54.0896336166	
2	365.2	0.933333333333	20998.7333333	0.266666666667	61	8784	9943	9699	0.0	0.0	28.0	24.0	4.0	0.0	63.0237194931	
3	289.785714286	0.714285714286	21629.8571429	0.142857142857	44	4928	5588	5676	0.0	0.0	46.75	18.0	9.0	0.0	43.0825946841	
4	523.9375	1.125	36110.0	0.0	77	2387	2387	2310	1.42857142857	0.0	140.714285714	44.0	4.42857142857	0.0	59.6185572126	
5	826.933333333	1.53333333333	44976.4	0.8	120	21600	22440	19800	0.285714285714	0.0	183.857142857	132.0	5.71428571429	0.0	128.732182098	
6	1165.26666667	0.8	73601.2666667	0.133333333333	94	12784	12784	12878	0.0	0.0	255.0	70.0	40.0	0.0	100.964482508	
7	956.0625	0.9375	65947.75	0.0	99	19503	18513	17721	0.0	0.0	141.875	105.0	4.625	0.0	112.125975517	
8	682.0	0.705882352941	35561.3529412	0.0	82	1968	1886	1886	15.0	0.0	102.875	67.0	7.75	0.0	63.4237555461	
9	618.235294118	0.705882352941	40351.0588235	0.117647058824	65	2990	2990	2990	0.0	0.0	125.125	49.5	16.75	0.0	58.3370455945	
10	578.823529412	1.0	34035.2352941	3.52941176471	51	7191	7293	7191	0.0	0.0	52.4285714286	18.0	18.0	0.0	53.3691948895	
11	1030.45	0.6	73806.15	0.25	111	19758	19647	19647	2.2	0.0	393.6	154.2	46.4	0.0	122.335666356	
12	545.473684211	0.894736842105	37465.5789474	0.421052631579	56	9240	9184	9184	0.0	0.0	123.3	19.0	14.1	0.0	62.0666390965	
13	1048.2	0.866666666667	59682.7333333	0.4	112	14000	13776	12992	0.0	0.0	295.571428571	147.428571429	24.8571428571	0.0	111.67079273	
14	944.214285714	0.928571428571	64127.7142857	0.0	107	18832	18939	17441	0.0	0.0	295.111111111	98.8888888889	30.7777777778	0.0	117.215857369	
15	878.058823529	166.411764706	48635.9411765	2.64705882353	96	7296	6912	7008	0.0	0.0	158.714285714	78.0	11.1428571429	0.0	93.2395135749	
16	602.0	0.764705882353	60482.4705882	0.0588235294118	47	987	987	940	15.8	0.0	69.2	20.0	14.6	0.0	40.1577229902	
17	976.647058824	0.823529411765	52138.4117647	0.294117647059	139	25993	25993	26132	0.0	0.0	258.4	164.0	13.0	0.0	147.917947917	
18	925.352941176	0.647058823529	60653.2941176	0.0	80	11120	11360	11360	12.6	0.0	284.4	78.0	31.2	0.0	84.8066904166	
19	853.3125	0.875	49989.75	0.0	100	2600	2500	2400	152.5	0.0	196.5	104.0	15.5	0.0	81.2630617062	
20	726.55	1.25	36354.4	21.25	84	12180	12180	12180	15.0	1.0	145.444444444	86.0	10.6666666667	0.0	85.4328492296	
21	743.166666667	0.777777777778	45441.8333333	2.11111111111	92	7820	7728	7636	74.625	0.0	229.5	76.0	10.125	0.0	88.8409718595	
22	436.3	0.9	30759.85	0.6	48	1968	2064	1968	0.0	0.0	79.5	18.0	6.75	0.0	40.3884520351	
23	1309.25	2.375	88044.875	0.0	121	18513	21054	18513	1.0	0.0	685.111111111	154.0	25.0	0.0	130.978896659	
24	1038.66666667	2.26666666667	97584.6666667	0.0	53	4240	4134	4187	0.0	0.0	981.125	20.0	25.875	0.0	60.5509038393	
25	1154.26666667	1.33333333333	61944.0	2.46666666667	122	25742	25742	25620	0.0	0.0	233.625	120.875	22.875	0.0	140.215439542	
26	1538.46666667	0.933333333333	72106.0	3.0	71	1491	1562	1562	0.0	0.0	172.0	53.0	8.66666666667	0.0	67.5055702102	
27	11296.6315789	0.894736842105	184892.157895	0.210526315789	108	8964	8316	7668	0.0	0.0	100.75	93.75	12.0	0.0	225.018481939	
28	579.2	0.666666666667	45290.6666667	0.0	60	3780	3600	3360	0.0	0.0	33.8333333333	30.0	2.66666666667	0.0	56.3633177488	
29	560.166666667	1.55555555556	40741.8333333	1.88888888889	51	6630	6936	7395	24.0	0.0	89.9	20.0	22.0	0.0	57.0425529867	
30	1128.81818182	1.09090909091	67108.9090909	2.0	113	6893	7232	7119	20.4285714286	0.0	297.571428571	113.0	28.5714285714	0.0	102.29740437	
31	740.944444444	3.72222222222	54166.0555556	0.388888888889	69	10281	10212	10143	15.0	0.0	154.444444444	54.0	42.2222222222	0.0	72.6373570708	
32	528.777777778	0.888888888889	31107.0555556	0.888888888889	53	9169	8427	8215	3.14285714285	0.0	55.0	24.0	11.5714285714	0.0	54.8147328079	
33	1050.93333333	0.8	40058.6	0.4	101	13635	12625	13837	0.0	0.0	205.4	118.0	8.0	0.0	103.12793229	
34	6548.41666667	0.75	112321.833333	0.0	92	3220	6072	8556	103.888888889	0.0	824.777777778	45.7777777778	34.5555555556	0.0	163.941671265	
35	974.533333333	1.26666666667	48789.1333333	24.1333333333	114	16986	17556	17898	16.5555555556	0.555555555556	164.111111111	89.1111111111	19.3333333333	0.0	121.391043173	
36	2624.61111111	1.38888888889	132179.944444	0.0	97	12416	15520	16587	0.0	0.0	784.75	120.0	75.0	0.0	127.867717961	
37	1200.61538462	0.692307692308	84036.5384615	2.84615384615	117	22581	22698	22815	14.0	0.0	349.6	95.8	94.0	0.0	143.514376226	
38	980.5	0.857142857143	46399.2857143	39.9285714286	69	12351	10833	10764	24.4285714286	0.428571428571	268.571428571	54.0	13.0	0.0	80.4283317252	
39	1784.25	0.8125	115451.0	0.125	88	8360	9064	10208	1.0	0.0	148.75	66.0	38.25	0.0	102.252979246	
40	1295.72222222	0.888888888889	81636.4444444	1.11111111111	123	17343	19434	21033	32.0	0.0	317.555555556	154.0	22.2222222222	0.0	137.085483256	
41	1612.33333333	0.333333333333	103787.416667	0.0	124	20832	20336	18600	0.0	0.0	637.875	118.0	47.0	0.0	145.255080068	
42	2532.23076923	1.92307692308	118923.153846	31.0	123	21033	21894	22509	111.5	0.5	870.25	98.125	22.25	0.0	154.223618587	
43	589.692307692	1.07692307692	41887.3846154	0.307692307692	71	11360	11289	11360	1.0	0.0	169.888888889	36.0	10.5555555556	0.0	75.9507403091	
44	1168.11764706	0.529411764706	195698.058824	1.17647058824	48	2208	3744	4368	0.0	0.0	2390.85714286	16.0	8.85714285714	0.0	66.8857665804	
45	810.777777778	0.833333333333	57528.0	2.38888888889	86	17114	17114	17028	0.0	0.0	268.375	86.0	27.375	0.0	98.7030238996	
46	962.818181818	0.818181818182	47661.3636364	1.45454545455	95	13965	15200	14535	15.0	0.0	223.5	138.0	21.0	0.0	102.882543147	
47	4702.88235294	0.823529411765	43315.0588235	0.0	66	7788	7458	7062	0.0	0.0	59.8333333333	54.0	5.66666666667	0.0	104.330496563	
48	1183.78571429	30.1428571429	61500.5	8.78571428571	55	7535	7975	7920	3.42857142857	0.0	0.0	0.0	2.57142857143	0.0	67.7699974494	
49	546.416666667	0.583333333333	30617.5	3.58333333333	56	10192	9856	8456	0.0	0.0	128.777777778	30.0	4.33333333333	0.0	61.3361191174	
50	675.235294118	3.23529411765	50436.1764706	7.41176470588	101	16665	15857	15453	0.3	0.0	189.1	82.0	8.8	0.0	108.240369982	
51	1236.38888889	0.888888888889	43281.9444444	1.22222222222	83	2490	2988	3237	0.0	0.0	288.666666667	43.0	6.0	0.0	73.0214374413	
52	2184.0	1.53333333333	214986.666667	0.466666666667	58	2958	2900	2726	33.0	0.0	2380.125	26.0	11.875	0.0	81.9777794207	
53	778.666666667	1.0	56061.2666667	0.466666666667	79	6241	6320	6241	0.0	0.0	178.285714286	38.8571428571	31.0	0.0	71.7026329129	
54	3839.3125	0.5625	488102.375	0.25	100	13400	10200	7400	0.4	0.0	2011.0	52.0	6.4	0.0	152.429104999	
55	795.916666667	1.0	45551.0	0.916666666667	65	3835	3900	3445	0.0	0.0	116.625	50.0	23.0	0.0	60.7819189898	
56	1909.5	0.714285714286	236311.571429	0.142857142857	131	15851	16375	16899	0.0	0.0	320.0	155.0	49.0	0.0	176.859056395	
57	1491.22222222	1.0	85304.6666667	1.16666666667	128	5376	7296	9216	15.0	0.0	265.125	88.0	53.75	0.0	115.599466401	
58	725.166666667	1.38888888889	68962.3888889	2.33333333333	55	6875	6820	6765	2.44444444444	0.0	1701.44444444	45.6666666667	8.22222222222	0.0	62.7978718226	
59	955.857142857	0.785714285714	65448.3571429	0.142857142857	121	21175	21175	22627	6.75	0.0	332.25	118.5	8.5	0.0	132.427167136	
60	973.333333333	0.761904761905	81056.6190476	1.80952380952	70	11340	11550	11620	20.0	0.0	346.857142857	58.2857142857	23.7142857143	0.0	80.9722743816	
61	5473.17647059	1.0	419674.764706	0.0	114	11856	11970	10602	0.0	0.0	12996.1666667	95.1666666667	10.3333333333	0.0	171.531707666	
