id	user	nice	cntx	major_fault	duration	R*duration	G*duration	B*duration	fsync	bind	recvfrom	sendto	dup	poll	energy	
1	627.875	0.625	28071.125	1.5	52	8060	7696	6760	1.75	0.0	46.75	25.75	10.0	0.0	54.1322120508	
2	928.428571429	0.285714285714	55436.1428571	2.0	76	7068	9044	3344	0.0	0.0	233.625	69.625	14.75	0.0	74.3433634409	
3	3636.4	1.5	145760.6	137.1	157	24806	25591	27318	118.5	4.0	345.375	230.125	18.5	0.0	201.205261676	
4	1403.3	3.3	65546.2	98.0	89	2047	2047	1958	17.4	4.2	399.1	112.9	54.9	0.0	81.6062007038	
5	1736.6	1.7	50283.2	116.6	88	15752	15488	16016	39.0	1.0	136.25	83.75	5.0	0.0	110.746104751	
6	1460.6	2.5	116440.5	29.0	88	12584	12848	11792	15.0	9.0	302.0	189.375	36.5	0.0	102.372961684	
7	4299.25	1.875	382706.375	137.0	106	16854	16430	15582	37.2222222222	3.33333333333	177.555555556	116.666666667	5.11111111111	0.0	150.084104307	
8	914.285714286	0.428571428571	57923.8571429	6.85714285714	114	18354	16302	20748	0.0	0.0	334.0	119.0	19.0	0.0	117.25725429	
9	558.285714286	2.28571428571	42288.2857143	1.71428571429	50	7600	7500	7400	0.0	0.0	68.1666666667	27.8333333333	13.5	0.0	59.7187500168	
10	516.777777778	4.0	40250.7777778	3.77777777778	54	8586	9234	9450	1.33333333333	4.0	124.333333333	35.3333333333	9.66666666667	0.0	58.8170576054	
11	949.25	1.0	57213.0	15.875	88	16544	16192	16368	1.0	3.0	177.2	77.0	6.4	3.0	93.3134311561	
12	2108.25	1.375	82784.0	133.25	114	15162	17328	19722	43.1428571429	1.57142857143	235.0	149.142857143	17.0	0.0	135.861857853	
13	865.25	2.125	42958.625	2.125	116	7888	18328	12412	9.16666666667	6.16666666667	166.166666667	133.333333333	9.66666666667	2.5	102.004247526	
14	5371.77777778	0.777777777778	445628.111111	95.3333333333	145	25520	26245	25375	38.9	0.4	7501.6	165.2	20.3	0.0	225.881974109	
15	489.555555556	0.444444444444	24637.5555556	7.0	61	2562	2562	2562	0.0	0.0	77.3333333333	56.0	4.66666666667	0.0	47.3406400833	
16	806.0	0.5	54828.5	43.0	46	7360	7498	7176	204.8	2.2	68.0	25.1	13.8	2.0	54.1688909251	
17	1115.625	2.75	65747.25	151.875	71	9514	7739	7313	27.75	2.0	97.25	79.0	13.0	2.0	82.3917792101	
18	1349.0	0.875	98715.125	3.0	285	41040	41040	41040	0.0	0.833333333333	752.0	150.0	6.83333333333	0.0	259.53775441	
19	738.6	0.4	36789.4	2.0	94	17954	5922	5358	8.5	3.9	87.7	71.4	11.6	2.7	89.4862108834	
20	1095.45454545	0.909090909091	53941.1818182	1.0	86	10664	9804	9718	0.0	0.0	221.833333333	131.333333333	29.6666666667	0.0	88.1634947449	
21	659.833333333	1.33333333333	37900.1666667	27.0	59	4307	6608	8555	1.0	0.0	136.2	35.0	9.0	0.0	57.9620302241	
22	2315.55555556	78.6666666667	144068.444444	131.111111111	115	17710	17250	17595	99.5	8.75	178.0	151.75	6.0	6.75	132.10946348	
23	961.571428571	1.42857142857	49970.7142857	87.0	120	21600	21720	21600	15.0	1.0	222.0	135.5	16.0	0.0	123.923845656	
24	1277.28571429	387.0	91629.2857143	1.71428571429	71	7526	8875	8023	1.0	2.0	1123.0	69.5	31.5	2.0	82.5806665795	
25	884.857142857	2.0	38837.0	111.0	64	11264	11200	11200	17.5	0.5	97.0	60.0	15.0	0.0	70.1215002038	
26	1378.25	23.625	89789.625	37.0	95	17480	15390	13870	81.9	10.5	246.3	96.1	15.7	8.2	123.043818851	
27	837.75	1.75	39440.75	102.0	83	16268	14276	14359	35.0	7.0	95.6	67.0	10.0	0.0	88.5102586293	
28	3984.0	1.16666666667	167185.0	37.0	59	3953	5782	6903	129.0	5.22222222222	2687.33333333	42.4444444444	25.2222222222	3.88888888889	108.809259216	
29	647.75	0.875	36383.75	1.75	69	4554	5520	6486	1.375	0.0	19.5	13.0	4.125	0.0	63.8947018826	
30	1523.0	12.0	90409.5	30.1666666667	87	12615	10527	7134	23.4285714286	14.8571428571	187.571428571	82.0	19.8571428571	12.4285714286	107.874757643	
31	582.75	1.0	32433.375	16.0	53	4929	4770	4505	60.3333333333	2.33333333333	52.8333333333	22.3333333333	9.0	1.66666666667	50.3908145931	
32	5724.33333333	0.777777777778	183064.0	0.0	85	7395	5950	10115	0.0	0.0	3995.4	64.6	17.2	0.0	151.982710472	
33	1404.125	0.5	65554.75	1.75	106	20988	20670	20670	1.0	0.0	388.25	134.5	48.25	0.0	117.922360333	
34	1358.2	1.1	82590.9	2.0	151	3926	7097	10117	3.0	0.0	483.0	206.75	33.0	0.0	125.131979151	
35	3117.5	3.5	350749.375	8.0	110	7590	9130	10340	64.7142857143	2.28571428571	1348.28571429	98.8571428571	71.4285714286	1.71428571429	144.736420144	
36	548.428571429	0.428571428571	132059.714286	28.1428571429	43	7568	7740	7869	215.8	5.0	3537.6	29.6	13.6	5.0	55.4739252792	
37	1111.875	1.125	53226.0	2.0	141	12267	20022	25944	0.0	0.0	220.2	177.1	5.0	0.0	142.595764001	
38	1138.66666667	0.888888888889	67846.8888889	22.2222222222	65	6955	9165	9815	93.5	12.25	143.25	85.75	17.5	6.0	79.7467213432	
39	741.0	1.0	39087.0	2.0	81	2754	4212	5751	6.57142857143	2.71428571429	97.1428571429	81.0	5.14285714286	1.57142857143	71.6413474751	
