id	user	nice	cntx	major_fault	duration	R*duration	G*duration	B*duration	fsync	bind	recvfrom	sendto	dup	poll	energy	
1	2657.8	0.9	170650.4	0.7	51	1428	1479	1326	28.8181818182	4.0	43.1818181818	21.0	13.9090909091	4.0	72.416670282	
2	4703.125	0.5	52943.25	0.0	64	12864	12864	12736	16.2	0.0	5.8	2.8	2.7	0.0	120.850328903	
3	1568.18181818	17.0909090909	69013.2727273	63.2727272727	124	21576	21080	21080	115.5	2.0	318.375	97.25	14.0	1.0	126.228339894	
4	849.285714286	92.8571428571	45615.5714286	37.7142857143	75	14700	14400	13500	25.6	1.0	96.6	64.0	5.0	0.0	75.3855305447	
5	1501.125	143.5	123251.125	22.375	91	14287	13741	13013	69.1111111111	7.66666666667	1059.44444444	54.1111111111	30.4444444444	4.66666666667	99.9188729515	
6	2826.7	47.3	116950.5	28.2	96	14304	16128	16896	251.75	8.0	713.083333333	115.833333333	58.0	3.0	125.453822192	
7	7117.8	1.7	478872.8	6.8	128	23168	16896	3968	21.7142857143	4.0	2048.28571429	134.0	14.0	4.0	206.044521943	
8	934.5	12.2	67320.6	7.7	59	6195	6077	6077	21.0	10.0	306.363636364	33.7272727273	45.2727272728	10.0	65.2576121309	
9	1103.55555556	1.88888888889	72807.3333333	35.8888888889	110	15730	15730	15730	46.3333333333	2.0	315.888888889	131.0	21.0	0.0	106.399020115	
10	1146.33333333	2.55555555556	96681.3333333	23.2222222222	121	22022	22990	23958	50.0	2.0	301.3	124.0	13.0	0.0	135.897682934	
11	483.272727273	1.45454545455	31519.2727273	0.727272727273	80	8800	11440	13200	3.0	2.14285714286	57.0	54.0	5.0	0.0	73.2360754976	
12	1651.0	61.6	65076.7	2.2	87	8004	8091	8004	186.0	6.0	140.7	44.0	14.5	5.0	88.6622943474	
13	2117.33333333	5.75	167014.75	3.41666666667	149	12367	12367	10877	137.0	7.0	427.6	198.0	56.0	1.0	164.334303179	
14	455.333333333	17.0	29470.8888889	7.11111111111	48	7776	7728	7680	1.0	1.0	82.875	18.0	12.0	0.0	46.9114971566	
15	750.333333333	0.444444444444	37541.1111111	0.444444444444	117	4914	4095	4095	0.0	0.0	97.1111111111	73.1111111111	24.0	0.0	88.2505225108	
16	4213.14285714	207.857142857	141592.0	14.4285714286	125	10125	9750	9625	141.285714286	13.0	1371.14285714	207.857142857	78.5714285714	11.0	159.036527787	
17	1605.85714286	145.714285714	135053.285714	37.7142857143	54	8640	8046	8802	162.909090909	51.1818181818	1510.72727273	110.727272727	56.5454545455	34.2727272727	82.9805150575	
18	1717.77777778	0.888888888889	70803.8888889	16.4444444444	102	17340	16830	13362	56.5714285714	3.0	280.0	149.0	12.0	0.0	107.042792963	
19	1149.09090909	0.909090909091	78989.2727273	0.181818181818	126	24192	23562	23310	11.0	0.0	350.888888889	105.0	36.0	0.0	129.661390265	
20	1793.44444444	9.66666666667	164029.666667	4.66666666667	115	22080	21965	21965	0.0	0.0	40.1818181818	0.0	5.0	0.0	130.947331149	
21	1273.7	1.5	55387.0	1.5	103	16480	16789	16995	14.875	0.875	304.5	77.0	17.0	0.0	103.121790619	
22	1267.55555556	37.5555555556	61026.1111111	4.11111111111	71	4331	8662	11573	250.0	3.0	393.4	58.0	6.0	3.0	76.9606376789	
23	1903.63636364	33.1818181818	107679.909091	11.7272727273	93	16182	15252	14973	32.375	10.25	717.0	128.25	35.25	10.25	108.943281748	
24	1935.1	6.5	100737.3	25.6	120	4080	5040	5520	144.0	17.1111111111	475.0	104.888888889	45.0	15.1111111111	113.667675568	
25	919.9	1.0	47645.5	36.4	79	12719	13904	14852	102.75	0.625	106.875	42.0	15.0	0.0	80.2701984292	
26	707.692307692	1.07692307692	47286.5384615	7.76923076923	65	6825	6175	5070	62.1	2.0	93.8	31.3	9.0	2.0	62.5279900817	
27	615.222222222	179.111111111	45845.7777778	0.111111111111	49	3087	4361	6076	0.0	0.0	189.333333333	40.0	5.0	0.0	48.740093856	
28	4092.63636364	355.181818182	425409.636364	11.4545454545	72	9576	11304	12024	33.4166666667	8.58333333333	4069.75	45.6666666667	273.416666667	271.666666667	155.988103715	
29	1780.81818182	0.545454545455	65565.0	58.0909090909	76	8816	8512	8512	69.8	3.3	283.6	100.3	19.4	0.0	84.9159255199	
30	9085.125	15.875	367266.125	2.625	118	13688	13216	13216	36.0	4.85714285714	4058.71428571	158.0	5.0	0.0	240.603023473	
31	755.888888889	7.22222222222	53084.1111111	0.0	83	7470	7719	7968	26.8888888889	0.666666666667	303.222222222	60.7777777778	42.5555555556	0.555555555556	73.0704375317	
32	9526.57142857	0.857142857143	407615.0	8.14285714286	117	6318	6201	5850	0.0	0.0	5522.25	91.75	54.875	0.0	235.280048714	
33	913.555555556	83.4444444444	91776.1111111	12.2222222222	68	6392	2788	2516	37.0	5.0	150.0	67.8	29.1	1.0	65.3404948975	
34	4325.22222222	1.88888888889	144160.444444	20.5555555556	66	8580	9834	6996	51.0	2.36363636364	1492.27272727	33.3636363636	12.0	0.0	129.046312706	
35	1546.0	0.545454545455	66831.4545455	9.72727272727	141	5217	5076	4230	0.0	0.0	0.0	0.0	0.0	0.0	119.785016207	
36	2247.91666667	155.416666667	165719.833333	18.5833333333	101	11211	12524	13635	160.545454545	15.9090909091	355.454545455	91.8181818182	23.2727272727	15.9090909091	118.434178309	
37	592.75	1.0	30074.5	0.0	90	15750	16200	16110	0.0	0.0	55.4444444444	47.0	4.44444444444	0.0	91.8418543372	
38	3007.18181818	196.272727273	147716.545455	65.9090909091	68	12240	12172	12308	219.666666667	8.11111111111	569.444444444	62.8888888889	13.0	5.11111111111	110.608545121	
39	470.222222222	1.0	27946.2222222	2.11111111111	66	1188	1188	1122	0.0	0.0	53.625	33.0	8.0	0.0	48.9740363569	
40	1023.4	26.2	73611.4	0.0	88	2552	2640	2464	0.0	0.0	292.111111111	66.2222222222	62.4444444444	0.0	76.9406267117	
41	2194.75	0.75	60443.75	14.375	91	15015	10283	10465	81.75	13.375	530.5	108.5	9.0	3.0	101.569776449	
42	6676.14285714	20.8571428571	426745.714286	19.2857142857	68	11016	10540	9656	49.2	4.9	4429.1	54.5	20.0	3.9	165.523631925	
43	4393.22222222	38.5555555556	223339.333333	36.0	111	4440	4884	4551	102.25	13.0	1109.0	128.75	31.625	206.125	153.758150526	
44	8122.55555556	630.444444444	493692.222222	30.1111111111	86	11180	11868	11782	184.777777778	40.0	701.666666667	71.5555555556	34.0	39.0	177.647348876	
45	889.272727273	1.18181818182	43169.2727273	11.8181818182	54	8262	8208	8802	158.875	12.875	229.375	63.125	16.0	0.0	58.8854263734	
46	1618.0	11.4444444444	95229.3333333	16.6666666667	137	25756	26167	26441	28.125	6.125	381.5	155.25	49.25	2.125	142.723111149	
47	710.444444444	1.55555555556	44422.6666667	4.66666666667	66	11352	11418	11286	0.0	0.0	345.272727273	54.4545454545	13.3636363636	0.0	67.4889145952	
48	1374.36363636	1.09090909091	85193.8181818	13.9090909091	82	10168	11890	9594	118.875	10.625	484.25	87.25	70.875	6.625	87.4435921785	
49	4629.81818182	1.27272727273	154582.0	11.5454545455	60	1740	1800	1860	85.0	3.25	1980.375	32.25	9.0	0.0	109.083563523	
50	1589.90909091	0.636363636364	83092.2727273	0.0	109	20492	19293	19511	3.0	0.0	1696.375	109.0	17.0	5.0	114.225160045	
51	5603.38461538	114.307692308	354485.076923	33.4615384615	88	10208	10648	10824	2094.4	11.2	2567.5	70.7	36.4	3.8	159.049570491	
52	1222.11111111	9.88888888889	70717.5555556	11.2222222222	114	13224	18126	19494	78.0	2.0	224.222222222	95.0	30.0	1.0	112.799851606	
53	1989.14285714	1.28571428571	213133.714286	3.42857142857	76	4560	4864	5396	1.0	1.0	208.909090909	81.0	8.0	1.0	102.378260805	
54	1029.66666667	14.5	73784.6666667	0.333333333333	97	18042	18236	17945	0.0	2.0	432.1	120.0	7.6	2.0	99.002085617	
55	762.833333333	0.833333333333	40993.8333333	0.5	113	14690	14690	14803	2.0	0.0	91.0	86.0	20.0	0.0	102.629686308	
56	5007.3	1.3	170285.1	42.4	67	3350	3685	3551	50.0	3.375	2209.25	40.75	13.0	0.0	109.889887189	
57	667.7	1.2	44321.1	0.8	103	9682	9476	10815	0.0	0.0	135.0	84.0	15.0	0.0	87.4334464535	
58	997.8	128.2	79029.0	0.2	68	10744	11560	11832	0.0	8.81818181818	1197.0	49.9090909091	30.6363636364	5.36363636364	75.0876424362	
59	947.625	2.0	41052.5	0.0	129	20382	21930	22446	0.0	1.0	172.333333333	145.0	12.3333333333	0.0	123.412395083	
60	523.833333333	0.75	34273.25	1.0	97	1455	1455	1455	0.0	0.0	75.8	53.0	9.0	0.0	68.3399113332	
61	5272.77777778	66.6666666667	217204.888889	36.5555555556	67	9916	10117	10519	35.0	2.4	4868.1	31.4	8.3	0.0	134.545037784	
62	592.25	0.625	38141.5	0.875	111	20202	19758	19647	0.0	0.0	111.142857143	62.0	9.0	0.0	102.778218183	
63	1171.71428571	1.57142857143	48385.8571429	77.8571428571	100	16400	17200	15900	27.0	1.0	220.272727273	78.0	15.0	0.0	96.9746177295	
64	1741.11111111	1.44444444444	126913.666667	39.5555555556	118	19352	20060	20178	100.0	9.55555555556	725.444444444	100.888888889	31.7777777778	8.77777777778	128.648342398	
65	1474.25	1.25	161149.583333	14.1666666667	85	14535	14620	14535	0.0	1.0	2577.88888889	66.8888888889	22.0	1.0	96.8671240971	
66	1600.14285714	85.4285714286	83778.5714286	8.14285714286	66	6996	6798	6798	166.6	5.5	300.6	74.0	15.4	3.5	76.9927616786	
67	731.0	11.1111111111	54349.5555556	0.0	50	6600	6600	6550	33.0	5.0	196.857142857	21.0	54.0	2.0	51.3330637102	
68	1444.66666667	0.833333333333	63635.1666667	38.0	123	5904	6150	6273	69.0	4.90909090909	1247.90909091	153.272727273	9.0	1.0	106.340354422	
69	1679.0	115.5	178362.875	12.125	112	5152	5488	7056	238.833333333	5.16666666667	3149.83333333	144.583333333	25.5	1.0	113.479913498	
70	7466.9	0.6	538734.0	6.2	138	12558	11868	13938	97.8333333333	89.5	5369.0	148.0	22.0	3958.66666667	231.734538016	
71	9440.4	4.2	345134.9	5.2	89	7565	7031	7120	37.6666666667	3.0	109.222222222	97.0	144.888888889	1.0	197.364621598	
72	711.1	1872.5	71904.7	13.7	71	12567	13277	12851	26.0	3.1	932.4	39.3	48.4	2.1	95.3431497041	
