id	user	nice	cntx	major_fault	duration	R*duration	G*duration	B*duration	fsync	bind	recvfrom	sendto	dup	poll	energy	
1	743.833333333	1.5	36525.3333333	19.9166666667	81	11664	11664	14256	15.0	1.0	143.583333333	22.0	14.0	0.0	76.1647651949	
2	1149.91666667	0.583333333333	73124.5833333	12.0	100	17400	17300	17300	53.75	5.5	1126.5	48.5	25.0	3.08333333333	100.437843509	
3	3106.0	1.25	113411.083333	37.0833333333	198	32274	29106	29700	51.5454545455	1.0	758.272727273	76.0	22.0	0.0	204.674148117	
4	681.333333333	1.16666666667	39975.0833333	2.75	98	7938	7938	7742	16.0	1.08333333333	211.416666667	29.0	11.0	1.08333333333	81.4924892568	
5	1922.41666667	1.25	84109.5833333	16.6666666667	117	19773	19656	20592	57.1666666667	3.66666666667	205.833333333	43.4166666667	17.1666666667	2.66666666667	113.265947174	
6	1045.83333333	13.25	75465.3333333	0.0	171	24624	23085	20349	113.0	2.16666666667	118.333333333	70.0	16.8333333333	1.16666666667	150.682955207	
7	402.083333333	0.583333333333	27149.8333333	0.666666666667	80	13280	14160	15200	35.0	0.0	67.6666666667	22.0	12.0	0.0	71.0307262126	
8	575.916666667	0.5	43066.5833333	2.5	100	20100	20100	20100	14.9166666667	0.0	234.583333333	48.0	8.0	0.0	91.7144592635	
9	7824.5	0.75	355578.5	7.75	152	22344	22344	23104	219.5	1.83333333333	1263.16666667	67.6666666667	19.0	0.0	241.973413145	
10	1006.25	1.33333333333	41246.8333333	8.25	170	30090	30090	30090	35.0	1.0	100.75	78.0	7.0	0.0	153.233693114	
11	1198.33333333	1.16666666667	51274.8333333	10.0833333333	222	12654	23976	28860	41.1666666667	5.0	281.333333333	120.083333333	13.0	4.0	181.189984163	
12	1116.0	5.25	60507.9166667	3.41666666667	144	15408	14688	11664	0.0	14.7272727273	290.181818182	57.3636363636	18.0	12.7272727273	126.851240793	
13	5138.5	52.0	508799.083333	21.5	169	32448	33293	32955	53.0	6.0	2849.84615385	60.0	14.0	5.0	225.102124965	
14	442.0	38.4166666667	27057.9166667	0.166666666667	79	4424	4503	4424	6.0	3.0	32.0	22.0	8.0	3.0	57.7052427146	
15	613.583333333	75.5	49473.6666667	3.16666666667	71	4615	4757	5112	33.8181818181	7.81818181818	1033.90909091	38.0	21.6363636364	7.81818181818	62.1733922585	
16	670.833333333	18.25	50497.75	2.33333333333	195	6630	7020	7410	39.3333333333	2.0	204.083333333	86.0	11.0	2.0	135.354636414	
17	913.090909091	0.818181818182	52495.8181818	0.727272727273	153	30600	5355	4743	0.0	0.0	316.75	68.0	12.0833333333	0.0	128.485871031	
18	1466.0	1.09090909091	82985.5454545	10.0	250	12750	15000	12000	35.0	1.0	451.727272727	228.0	47.0	0.0	191.303951083	
19	890.916666667	15.0	52958.1666667	0.833333333333	177	31683	31860	31860	1.58333333333	1.0	272.916666667	82.0	37.0	1.0	159.193748389	
20	993.333333333	1.16666666667	38746.5	20.25	99	14157	12375	11187	216.363636364	1.81818181818	92.1818181818	36.7272727273	5.0	0.0	89.5237832091	
21	1360.58333333	11.75	113515.666667	5.16666666667	216	32184	32832	34776	35.9166666667	5.16666666667	1320.91666667	162.166666667	37.0	0.0	197.029360414	
22	1450.25	1.75	81098.0	11.5833333333	114	11400	14820	14934	55.8333333333	1.0	594.833333333	42.0	23.5833333333	0.0	114.29732957	
23	8690.81818182	1.36363636364	421873.272727	0.181818181818	147	17640	21168	9408	68.0	6.83333333333	2258.58333333	94.0	20.0	10.0	258.017171696	
24	1692.16666667	2.75	135309.25	14.5	229	13282	11679	11221	37.5	11.0	1223.66666667	131.416666667	26.0833333333	7.66666666667	184.402932422	
25	7800.08333333	6.41666666667	243911.833333	45.3333333333	202	16362	15554	16362	145.166666667	21.5833333333	1692.16666667	154.583333333	42.5	19.5833333333	235.969796841	
26	4249.08333333	20.1666666667	368109.25	11.8333333333	139	14734	17236	13344	84.5	15.0	5232.91666667	108.25	46.1666666667	10.0	187.742352109	
27	228.416666667	0.833333333333	20093.1666667	2.66666666667	59	1534	1475	1475	0.0	0.0	38.9166666667	21.0	7.0	0.0	40.8013819846	
28	946.166666667	2.91666666667	82274.1666667	8.33333333333	89	15664	15575	15397	66.5	5.66666666667	1227.83333333	50.3333333333	20.8333333333	4.66666666667	94.3402993919	
29	1058.08333333	3.75	92434.8333333	0.0	98	2254	1862	1764	37.0	1.0	33.3076923077	6.0	15.0	0.0	82.335409892	
30	2285.33333333	1.33333333333	110632.5	13.8333333333	189	9639	10206	10584	46.0	6.0	1508.0	97.0	45.0	5.0	160.036392934	
31	769.166666667	0.666666666667	38061.6666667	0.0	126	19152	19152	19026	22.0	6.16666666667	105.916666667	48.1666666667	21.0833333333	1.16666666667	112.746169196	
