id	user	nice	cntx	major_fault	duration	R*duration	G*duration	B*duration	fsync	bind	recvfrom	sendto	dup	poll	energy	
1	722.833333333	1.0	59784.4166667	0.0	146	24674	25258	19564	0.0	0.0	184.0	76.4	23.4	0.0	185.495385132	
2	367.5	0.666666666667	19901.8333333	0.5	61	8906	10126	9882	0.0	0.0	28.0	24.0	4.0	0.0	54.5615163718	
3	641.583333333	1.08333333333	32684.8333333	0.333333333333	130	15730	18330	18850	0.0	0.0	98.4	59.0	13.0	0.0	111.187274195	
4	975.833333333	1.08333333333	55102.1666667	0.0	140	4060	4060	3920	0.666666666667	0.0	286.111111111	48.0	13.0	0.0	105.053912951	
5	447.166666667	1.0	30229.5	1.83333333333	86	15222	15738	13932	0.555555555556	0.0	49.3333333333	22.0	6.0	0.0	77.4467901367	
6	730.166666667	0.916666666667	47156.8333333	3.16666666667	142	23998	23288	23288	0.0	0.0	197.3	48.0	20.0	0.0	129.24530084	
7	442.25	0.666666666667	35554.9166667	0.0	101	19998	19392	18887	0.0	0.0	43.4	28.0	5.0	0.0	92.2872097452	
8	1297.63636364	1.18181818182	104909.454545	0.909090909091	191	11651	11078	10696	20.0	0.0	186.4	67.0	37.1	0.0	156.58987791	
9	708.454545455	1.18181818182	51942.0	0.181818181818	146	6132	6278	6132	0.0	0.0	187.363636364	64.0	25.0	0.0	110.86133671	
10	1469.75	0.583333333333	111430.666667	8.16666666667	212	34344	34980	34768	0.0	0.0	239.9	130.0	58.0	0.0	202.223697367	
11	814.916666667	0.916666666667	56123.0	0.166666666667	137	24386	24386	24386	3.0	0.0	206.727272727	49.0	29.3636363636	0.0	125.755811191	
12	472.25	0.583333333333	37295.0833333	0.333333333333	71	12354	12354	12283	0.0	0.0	142.7	18.0	5.0	0.0	66.6083312778	
13	663.272727273	0.545454545455	41427.0909091	1.63636363636	138	16974	16836	15870	0.0	0.0	147.9	64.8	20.0	0.0	116.540494398	
14	454.0	1.0	28290.3333333	0.333333333333	75	12975	13050	12000	0.0	0.0	79.3	15.4	12.2	0.0	68.1807316913	
15	895.333333333	164.25	46371.5833333	4.25	166	13446	11952	12118	0.0	0.0	154.5	78.0	13.0	0.0	137.553456777	
16	3071.16666667	1.0	188224.0	3.5	185	1850	1850	1850	16.0	0.0	185.3	124.0	21.0	0.0	154.887837113	
17	646.307692308	1.23076923077	38789.3846154	0.307692307692	157	30458	30615	30772	0.0	0.0	95.2	47.0	11.0	0.0	141.024153251	
18	1082.41666667	0.916666666667	81883.25	0.333333333333	201	34572	34974	35175	17.3	0.0	412.8	100.0	15.8	0.0	182.327397087	
19	713.333333333	0.916666666667	46017.5	0.0	116	2436	2320	2088	157.272727273	0.0	95.0909090909	37.2727272727	10.4545454545	0.0	84.6350514753	
20	639.0	1.66666666667	36144.3333333	37.8333333333	111	17982	17871	17760	15.0	1.0	145.0	36.0	11.0	0.0	98.7152831001	
21	1501.90909091	1.0	92991.7272727	3.09090909091	239	22227	21988	21988	75.0	0.0	581.4	119.0	38.4	0.0	201.36149314	
22	464.916666667	0.75	35627.25	0.666666666667	48	2016	2112	1968	0.0	0.0	80.3	18.0	7.0	0.0	40.2286107713	
