id	user	nice	cntx	major_fault	duration	R*duration	G*duration	B*duration	fsync	bind	recvfrom	sendto	dup	poll	energy	
1	635.25	1.0	28579.25	0.5	143	25454	23595	19877	1.8	0.0	90.0	59.6	10.0	0.0	128.515190222	
2	1364.5	0.5	85059.25	0.0	158	16590	20540	8532	0.0	0.0	403.2	61.2	24.8	0.0	139.632967018	
3	3474.125	1.0	122239.625	41.375	113	14238	14577	15481	133.0	0.6	333.8	40.4	15.8	0.0	146.129581556	
4	1364.22222222	3.44444444444	57522.4444444	14.3333333333	89	1958	1958	1958	17.8	2.2	380.0	101.0	59.2	0.0	79.0361972723	
5	724.0	1.4	30934.2	72.2	102	17442	17442	17952	40.0	1.0	87.8	49.0	7.0	0.0	95.3187540586	
6	774.0	1.2	65076.0	14.4	75	10275	11100	11325	15.0	3.0	68.6	36.0	7.0	0.0	70.4355542264	
7	7973.0	1.33333333333	611098.0	49.3333333333	252	46368	45108	42840	39.0	2.0	690.2	209.0	5.0	0.0	293.186725062	
8	368.5	1.0	22465.25	1.0	87	11571	8439	13572	0.0	0.0	17.6666666667	10.5	5.66666666667	0.0	72.5407300852	
9	1109.33333333	4.5	94855.0	0.666666666667	212	41552	40492	39432	0.0	0.0	161.0	105.0	15.0	0.0	229.815471112	
10	453.75	0.5	23836.5	1.0	79	12798	14141	14694	0.0	0.0	53.2	28.6	6.8	0.0	72.7610953589	
11	1340.125	0.875	66487.625	12.0	221	44642	43537	43979	1.0	1.0	254.8	99.8	10.2	1.0	206.126175393	
12	1171.2	0.8	45338.4	13.6	101	13534	15049	16968	24.6	0.4	71.8	49.2	11.2	0.0	102.402260341	
13	1010.33333333	2.0	49011.3333333	0.666666666667	197	12017	30338	20094	10.0	5.0	142.2	104.0	16.4	2.0	157.061612958	
14	5343.25	1.25	562022.25	24.25	185	27750	28490	26455	44.6	0.8	8259.4	136.0	15.0	0.0	261.335595253	
15	770.4	0.8	42428.4	3.0	166	6142	6142	5976	0.0	0.0	121.2	89.6	6.8	0.0	122.161513868	
16	5449.8	1.4	255193.8	42.0	224	37408	37408	35616	196.0	2.0	223.4	161.4	15.4	2.0	266.306749139	
17	1167.4	3.2	76493.8	21.8	151	22046	18271	17365	36.4	2.4	151.2	87.0	15.4	2.2	138.214843212	
