id	user	nice	cntx	major_fault	duration	R*duration	G*duration	B*duration	fsync	bind	recvfrom	sendto	dup	poll	energy	
1	8582.58333333	0.5	524430.833333	0.416666666667	159	3816	4293	3657	28.8333333333	7.0	99.6666666667	76.0	14.0	7.0	229.155767425	
2	10347.0909091	0.272727272727	53297.4545455	0.0	154	30800	30800	30646	14.6666666667	0.0	16.5833333333	9.75	3.83333333333	0.0	278.946503258	
3	1708.5	15.9166666667	77676.6666667	71.4166666667	194	34726	33950	34338	105.833333333	1.83333333333	369.333333333	83.0	14.0	1.0	182.673813041	
4	681.416666667	90.6666666667	49931.9166667	28.5	109	21691	21255	19729	25.75	1.0	65.1666666667	29.0	7.0	0.0	100.507808991	
5	1369.5	139.25	119783.25	14.75	120	20280	19560	18480	68.5833333333	6.0	977.333333333	45.1666666667	38.0	3.0	121.912694397	
6	3574.83333333	44.4166666667	125323.0	8.66666666667	91	11830	13741	14651	316.666666667	8.0	1189.83333333	30.0	35.5	2.0	126.851027107	
7	17427.0833333	1.66666666667	1219573.0	18.25	265	28620	34715	39220	56.6666666667	8.0	7634.75	131.0	14.0	6.0	429.506237135	
8	1242.16666667	15.0833333333	86919.0833333	11.5	132	18612	15444	14652	22.7272727273	10.0	249.363636364	69.0909090909	50.2727272727	10.0	125.961183885	
9	807.75	1.66666666667	52245.9166667	34.3333333333	133	19285	19285	19285	42.0	1.0	160.25	50.0	13.0	0.0	117.776279312	
10	1172.5	2.33333333333	80867.5833333	9.83333333333	163	30155	31622	32926	50.0	1.0	229.583333333	158.0	11.3333333333	0.0	166.551650159	
11	963.916666667	0.916666666667	68255.6666667	0.166666666667	188	21808	28952	33652	3.0	3.08333333333	101.25	94.0	9.0	0.0	167.54878466	
12	1302.41666667	52.9166666667	51981.9166667	2.0	107	5350	5457	5457	128.0	6.0	119.25	52.0	18.5833333333	5.0	92.284617517	
13	1588.58333333	3.33333333333	134903.833333	3.0	231	9471	9009	7854	66.9166666667	25.25	373.25	175.416666667	57.0	22.1666666667	198.876216208	
14	606.666666667	16.1666666667	43654.3333333	6.5	97	17654	17557	17363	1.0	1.0	127.25	30.0	12.0	0.0	90.7703852793	
15	458.666666667	0.75	23766.4166667	0.666666666667	84	3612	3108	3024	0.0	0.0	29.0	22.0	22.0	0.0	60.5010557977	
16	1514.75	11.0	137124.833333	0.0833333333333	134	6834	6432	6298	2.0	17.25	276.166666667	57.25	92.8333333333	0.0	118.863864509	
17	3070.16666667	323.916666667	154118.416667	59.75	54	7938	7560	8100	148.833333333	35.9166666667	1288.25	84.4166666667	55.6666666667	18.9166666667	100.300918312	
18	1771.83333333	2.08333333333	102910.333333	0.0	168	20328	22848	22008	49.0833333333	2.0	40.6666666667	19.6666666667	11.0	0.0	154.340901911	
19	1145.41666667	0.916666666667	117626.166667	0.0	222	42846	41958	41736	17.0	0.0	254.0	92.0	28.0	0.0	219.424305472	
20	992.833333333	6.16666666667	96472.0	0.75	101	18786	18786	18786	0.0	0.0	40.6666666667	0.0	5.0	0.0	101.775956501	
21	767.25	1.0	34840.3333333	28.0833333333	75	13875	14100	14175	15.0	1.0	107.25	22.0	15.0	0.0	72.2428249653	
22	1417.83333333	46.8333333333	90753.25	3.91666666667	131	7991	16899	22925	255.0	4.83333333333	386.833333333	42.0	8.0	4.83333333333	128.224088117	
23	620.916666667	0.75	40609.9166667	7.83333333333	75	14100	12150	11925	14.0	15.0	72.9166666667	24.0	14.0	9.0	70.5168790277	
24	2586.08333333	6.5	150485.0	42.6666666667	192	10560	10176	13056	135.25	18.0833333333	572.75	137.0	48.4166666667	16.0833333333	180.995001296	
25	457.166666667	1.33333333333	27013.3333333	31.5	84	3696	8736	12516	98.5	0.583333333333	56.5	26.0	8.0	0.0	68.2745518504	
26	935.833333333	1.16666666667	69737.8333333	2.33333333333	182	23660	21112	16562	62.0	2.0	227.25	141.5	5.0	2.0	158.717823791	
27	1347.91666667	431.583333333	113375.833333	0.0	226	13786	21470	32318	0.0	0.0	479.75	139.0	7.0	0.0	197.30488093	
28	4284.18181818	340.818181818	487188.727273	24.1818181818	72	4896	6048	6480	40.0	10.0	4567.66666667	22.25	308.583333333	284.75	158.013674468	
29	1982.83333333	1.33333333333	87320.4166667	17.5833333333	184	27048	26496	25576	59.6666666667	1.0	245.25	77.8333333333	17.9166666667	0.0	179.162213075	
30	1381.25	6.16666666667	116704.75	0	157	13188	12246	11461	35.0	1.0	83.75	28.0	9.0	0.0	134.506149039	
31	1307.25	0.75	116245.666667	0.5	212	37312	38160	38584	18.8333333333	0.0	518.666666667	140.0	29.0833333333	0.0	200.516262087	
